,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
442,586079,Amazing Apartment,1354071,Ogo & Sim,Eixample,la Nova Esquerra de l'Eixample,41.3799600583,2.15167635506,Entire home/apt,159,3,35,2017-03-08,0.5,2,255
443,586082,Cozy Apartment on the Rocafort,1354071,Ogo & Sim,Eixample,la Nova Esquerra de l'Eixample,41.3820509672,2.15225347165,Entire home/apt,150,3,8,2017-05-01,0.37,2,361
447,589677,Double room Super bed and sofa  ,2105783,Elena,Gràcia,la Vila de Gràcia,41.405362076,2.15745644655,Private room,23,50,17,2017-11-01,0.3,3,153
448,590032,Chambre centrique/plage Barcelona,2546413,Franck,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3842999573,2.17989498437,Private room,36,1,30,2017-09-07,0.49,1,254
457,599996,Good Offer of Miniloft in Barcelona,2967578,Diogo,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3858750683,2.18058623396,Entire home/apt,50,3,200,2018-04-03,2.84,1,0
463,607438,Spacious centric flat with terrace,2890975,Marisol,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3890794278,2.17766819109,Entire home/apt,220,7,14,2017-08-02,0.24,1,329
482,633952,Cheap centric sunny Modernist flat,1900247,Luis A.,Sants-Montjuïc,el Poble Sec,41.3742563611,2.16250020408,Entire home/apt,90,4,67,2017-04-17,0.96,3,0
496,640867,Big quality room Sagrada Familia,2189222,Victor,Horta-Guinardó,el Baix Guinardó,41.4112802231,2.16863881432,Private room,1000,3,67,2017-01-02,0.96,3,0
499,641646,"Sunny room, Perfect location",689218,Sofía,Ciutat Vella,la Barceloneta,41.379042995,2.18872105245,Private room,47,3,32,2018-05-07,1.36,1,71
521,669799,2 BEDROOMS AND BREAKFAST INTO THE CENTRE  (BORNE),3392163,Luisa,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3847398739,2.17915513639,Private room,150,3,68,2018-01-03,0.98,1,16
543,682767,"quiet, centric, sunny, comfortable",3446677,Nuria,Eixample,la Dreta de l'Eixample,41.391561352,2.17576509309,Private room,40,5,10,2018-05-07,0.16,2,244
550,685934,Beautiful room,3498786,Olgus,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3849745355,2.19142428865,Private room,50,1,2,2018-05-13,0.98,1,81
561,695631,Your Oasis in Barcelona´s Downtown,3560699,Abans,Ciutat Vella,el Barri Gòtic,41.3838514401,2.17304238592,Entire home/apt,80,10,89,2015-09-27,1.3,2,39
578,714400,AMAZING 3 Bedroom Sagrada Familia,2579651,José Alejandro,Eixample,la Sagrada Família,41.4025900554,2.17237911056,Entire home/apt,77,31,22,2017-10-08,0.35,2,365
595,722682,En Barcelona como en tu casa.,3732633,Ariadna,Sants-Montjuïc,el Poble Sec,41.3740182678,2.15746995699,Private room,20,2,154,2018-04-25,2.64,1,5
601,725779,Luminous double room in BCN!,3754260,Lisandro,Sant Andreu,Navas,41.4167228689,2.18660621195,Private room,41,4,53,2018-05-01,0.87,2,291
619,740113,"Sunny apartment, 10 min. Ramblas  HUTB-004435",3193594,Jan,Eixample,Sant Antoni,41.3772043798,2.16310794309,Entire home/apt,140,3,0,,,3,201
620,740343,Authentic HOME-SHARING experience in Barcelona!,3874266,Peret,Gràcia,la Vila de Gràcia,41.4055666487,2.1553023938,Private room,38,1,119,2017-10-21,1.8,2,293
647,761220,SAGRADA FAMILIA APART WITH TERRACE!,4012887,Pilar,Eixample,la Sagrada Família,41.4029966706,2.17637627327,Entire home/apt,85,3,118,2017-09-22,1.86,1,183
662,773700,"2tnf CHARMING, IDEAL FOR TRAVELERS, LARGE WINDOWS!",3911721,Elizabeth,Sants-Montjuïc,el Poble Sec,41.3719423605,2.16645716083,Entire home/apt,90,1,2,2017-11-18,0.17,24,164
674,779907,VINTAGE SOFT LOFT STUDIO,2528474,Nugz,Ciutat Vella,el Raval,41.3824779407,2.16577420375,Entire home/apt,72,2,42,2018-01-01,0.63,1,204
696,807572,ROOM AVAILABLE 1st NOVEMBER,4249440,Miguel,Eixample,l'Antiga Esquerra de l'Eixample,41.3873918838,2.16170844029,Private room,25,31,5,2013-09-03,0.08,1,364
710,820737,Great apartment in the heart of BCN,2524954,Annie,Ciutat Vella,el Raval,41.3820441728,2.16581443292,Entire home/apt,70,7,10,2018-04-18,0.26,1,264
712,821297,Small nice centric room Plaza España Barcelona,2963741,Dani,Eixample,la Nova Esquerra de l'Eixample,41.3802759579,2.15143688364,Private room,19,3,10,2016-08-14,0.22,1,342
717,827787,The Clockhouse. Terrace. Ramblas. Turistic licence,2471606,Kevin,Ciutat Vella,el Raval,41.3785690226,2.17385812414,Entire home/apt,300,3,3,2018-04-20,1.8,1,306
726,838475,Flat next to Mobile World Congress  Fira Barcelona,4348181,Fiorella,Sants-Montjuïc,el Poble Sec,41.373620811,2.15586187876,Entire home/apt,70,4,12,2018-03-02,0.34,1,102
741,845760,Twin Room near Ramblas,3541314,Yih,Ciutat Vella,el Barri Gòtic,41.3833788304,2.17646514293,Private room,48,3,41,2018-01-03,0.67,1,23
756,851800,♥ Apartment in Gracia w cat and terrace ♥,4396451,Pilar,Gràcia,la Vila de Gràcia,41.4075664564,2.15968535504,Entire home/apt,65,10,47,2017-12-21,0.76,1,38
765,856853,Centre BCN Stylish Studio Room - WIFI,4480605,Paul & Marc,Ciutat Vella,el Raval,41.3842628094,2.16913394794,Private room,45,2,11,2018-05-12,4.23,1,68
792,872988,In the heart of BCN's downtown,4606691,Marcela,Ciutat Vella,el Barri Gòtic,41.3853849507,2.17341700431,Private room,55,1,8,2018-05-07,0.13,1,257
804,886418,Apartamento planta baja en Gràcia,4699362,Jordi,Gràcia,la Vila de Gràcia,41.4025077379,2.158209516,Entire home/apt,55,10,30,2017-10-15,0.48,1,228
817,893399,"NEW APARTMENT, NEAR TO THE BEACH WITH PARKING",3454952,Eduard,Sant Martí,Provençals del Poblenou,41.410358069,2.20168776117,Entire home/apt,110,3,30,2018-05-04,0.49,3,122
890,947101,Nice and cozy apartment Barcelona,2226430,Delphine,Sants-Montjuïc,la Bordeta,41.3709541796,2.1361925092,Entire home/apt,100,3,1,2017-08-14,0.11,1,0
907,959564,Loft in Marvella beach in Poble Nou,5221907,Natalia,Sant Martí,el Poblenou,41.3963431079,2.20018825768,Private room,130,1,17,2018-01-16,0.38,1,199
908,959725,Habitación+cama de matrimonio,5223003,Bruna,Sant Martí,el Poblenou,41.4029279808,2.20285979653,Private room,28,2,37,2017-08-27,0.59,1,103
961,993568,Best BCN Area/2 bedrsWiFi,3970295,Angie And Jane!,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3843958707,2.18211650489,Entire home/apt,65,7,53,2018-04-14,0.86,1,158
969,1000720,Nice Apartment,5501549,Toni,Horta-Guinardó,el Guinardó,41.4183191112,2.17329830326,Private room,30,3,1,2015-08-25,0.03,2,355
981,1005775,ROOM NEXT TO THE FAMOUS LA PEDRERA,3342699,Moran,Eixample,la Dreta de l'Eixample,41.3977153041,2.16163996578,Private room,75,1,4,2014-08-06,0.07,4,137
1008,1021822,SUNSHINE DOUBLE ROOM+WIFI+Centric,2603961,Jessy Y Alex,Sants-Montjuïc,Hostafrancs,41.3765618579,2.147547237,Private room,26,1,186,2017-10-17,3.0,4,283
1036,1044815,Apartamento doble aragó565 A,5751589,Lackanton,Sant Martí,el Camp de l'Arpa del Clot,41.4079051627,2.18452390163,Entire home/apt,55,1,0,,,5,0
1039,1044865,Apartamento cuádruple aragó565,5751589,Lackanton,Sant Martí,el Camp de l'Arpa del Clot,41.4084849664,2.18571858247,Entire home/apt,95,1,0,,,5,0
1045,1056112,DOUBLE ROOM+WIFI+CENTRIC,2603961,Jessy Y Alex,Sants-Montjuïc,el Poble Sec,41.3748855814,2.14904265051,Private room,26,1,194,2017-10-24,3.14,4,284
1046,1056236,ROOM WITH TERRACE Beach,5817754,Susana,Ciutat Vella,la Barceloneta,41.3820533147,2.18808007197,Private room,60,2,41,2018-04-21,0.67,1,340
1061,1071608,Small single Room+WiFi+CENTRE,2603961,Jessy Y Alex,Sants-Montjuïc,el Poble Sec,41.374528532,2.14880296752,Private room,18,1,217,2018-05-08,3.56,4,131
1097,1101883,"Spacious, modern BARCELONA apartment with POOL",5129138,Iris,Sant Martí,la Vila Olímpica del Poblenou,41.3910589631,2.19156000652,Entire home/apt,250,3,0,,,1,271
1107,1109264,Gaudi Centric Double Room +WiFi,2603961,Jessy Y Alex,Sants-Montjuïc,Hostafrancs,41.3758716695,2.14836914249,Private room,21,1,136,2017-10-29,2.22,4,269
1153,1153422,Sagrada Familia quality big Red,2189222,Victor,Horta-Guinardó,el Baix Guinardó,41.4111247563,2.16923449839,Private room,1000,2,42,2016-11-02,0.69,3,0
1212,1202919,RAVALHEART Atelier 1 bedroom/large living (3 beds),2930210,Macu,Ciutat Vella,el Raval,41.3808594318,2.16954489427,Private room,70,3,1,2013-06-18,0.02,3,121
1224,1211147,At Born: 2 bedrooms! living&dinning! bath&kitchen!,6335858,Maria,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3846530607,2.18167871652,Entire home/apt,130,6,1,2017-07-11,0.1,1,284
1238,1218609,Quiet double room in the citycenter,2745490,Bori,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3853589273,2.18349676339,Private room,35,3,3,2018-03-18,0.05,2,68
1243,1220091,"Habitación bonita y barata !!!!
",3754260,Lisandro,Sant Andreu,Navas,41.4158846765,2.18679895026,Private room,18,6,12,2018-04-21,0.27,2,64
1255,1231663,"Private room with balcony, Ramblas*",2560998,Hernán Darío,Eixample,Sant Antoni,41.3808482922,2.16215024484,Private room,36,6,48,2018-02-28,0.8,3,14
1258,1235315,ALL FLAT IN BARCELONA TO ENJOY,6734912,Xavi,Sants-Montjuïc,el Poble Sec,41.3739203222,2.16473311298,Private room,25,1,11,2018-05-10,7.5,1,331
1272,1240373,*SUMMER IN GRACIA* Come to BARCELONA!!,2567452,Pol Y Anna,Gràcia,la Vila de Gràcia,41.399656482,2.15974994572,Entire home/apt,160,6,1,2017-07-04,0.1,1,78
1298,1261435,Sunny Apartment in Sarrià ~ Gràcia,6870421,David,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.4023807677,2.14418172701,Private room,29,1,4,2018-05-07,0.07,1,310
1299,1261822,"Cozy, Sunny Doublebed, WiFi -Gracia",6871904,Bella,Gràcia,la Vila de Gràcia,41.3991337268,2.16160677978,Private room,38,3,43,2015-10-11,0.72,3,103
1301,1263442,Joan's flat.,5692445,Isabel,Eixample,la Nova Esquerra de l'Eixample,41.3806203238,2.15615263964,Private room,35,2,46,2016-10-29,0.8,9,287
1359,1299177,Lovely flat in Borne - Room SALVIA,2603530,Roberta,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3870142323,2.17796182871,Private room,60,2,27,2015-10-21,0.48,2,40
1360,1299276,Central charming confortable room,2603530,Roberta,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3883073298,2.17669897056,Private room,60,2,10,2016-01-04,0.18,2,38
1362,1304470,COZY ROOM IN THE CENTRE (RAMBLAS),7091581,Fabrizio,Ciutat Vella,el Raval,41.3817994135,2.1709748586,Private room,49,1,289,2018-05-07,163.58,3,228
1373,1309206,COZY ROOM BARCELONA. GAYFRIENDLY,7091581,Fabrizio,Ciutat Vella,el Raval,41.3828063451,2.17092509883,Private room,45,2,166,2017-04-14,2.85,3,272
1383,1319869,Double room BARCELONA city centre,2143046,Xu,Eixample,la Dreta de l'Eixample,41.3948638051,2.16767764128,Private room,40,1,1,2013-10-03,0.02,1,132
1386,1322404,Nice app in Raval District of BCN,7178611,Ana,Ciutat Vella,el Raval,41.378506725,2.16992320135,Entire home/apt,85,2,80,2018-04-15,1.38,2,1
1416,1346199,Duplex Loft near Beach - Groups Offer,6614322,Pierre,Sant Martí,el Parc i la Llacuna del Poblenou,41.397062776,2.19193717871,Entire home/apt,150,1,2,2017-04-23,0.12,3,358
1419,1347907,NICE APARTMENT  VILLA OLIMPICA,7240410,Laura  &  David,Sant Martí,el Parc i la Llacuna del Poblenou,41.3922277541,2.18960851959,Entire home/apt,70,2,7,2017-01-11,0.12,1,15
1432,1358683,The place to be in Gracia´s !!,6864050,Elvira,Gràcia,la Vila de Gràcia,41.3993639897,2.15953618141,Entire home/apt,120,5,15,2018-04-22,0.26,1,102
1443,1370332,Els Rossinyols Forest Studio,7431149,Toni,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",41.4255217937,2.09745582905,Private room,53,3,162,2017-11-04,2.78,1,323
1450,1383944,Loft near Beach - Groups Offer,6614322,Pierre,Sant Martí,el Parc i la Llacuna del Poblenou,41.395415726,2.19155047467,Entire home/apt,150,1,0,,,3,365
1463,1396253,AMAZING ROOM WITH BALCONY,7543951,Karolina,Ciutat Vella,el Barri Gòtic,41.3811828715,2.18002453814,Private room,25,1,55,2018-05-08,1.12,5,170
1477,1408612,Un piso esta cerca de plaza españa. sant estacion.,7585009,Miyoung,Sants-Montjuïc,Hostafrancs,41.3770705622,2.14562054336,Entire home/apt,130,1,1,2018-04-22,1.0,1,133
1495,1426125,NICE ROOM IN THE OLD CITY CENTER!!!,7543951,Karolina,Ciutat Vella,el Barri Gòtic,41.3827178826,2.17641648923,Private room,25,1,52,2018-05-09,1.06,5,153
1523,1459281,"habitacion con balcon ""barcelona"".",7555617,Egisto,Ciutat Vella,el Raval,41.3796129193,2.16610689165,Private room,50,2,41,2018-05-13,1.08,2,344
1545,1493808,Beautiful apartment next to PLAZA ESPAÑA,7412907,Hanna,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3890230357,2.17959885575,Entire home/apt,120,1,5,2015-10-19,0.11,1,296
1578,1563402,POOL TWO BEDROOM APARTMENT,8130906,Arina,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.4029901543,2.21014809971,Entire home/apt,270,3,5,2016-08-06,0.13,33,338
1581,1565058,Ideal familias,8297792,Eva,Sant Andreu,la Sagrera,41.4203497925,2.18934508121,Entire home/apt,120,5,2,2014-01-01,0.04,1,256
1582,1565255,Loft 100m ² à 1km de la plage,6614322,Pierre,Sant Martí,el Parc i la Llacuna del Poblenou,41.3968464224,2.19055733309,Entire home/apt,150,1,1,2018-04-29,1.0,3,340
1583,1565292,Luxury Barcelona stay with silence and Air Conditi,3459017,Alberto,Ciutat Vella,el Barri Gòtic,41.3819436154,2.17826482944,Private room,70,3,177,2018-05-13,3.11,5,71
1613,1604145,double room in borne,8546697,María,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3874792448,2.17966201617,Private room,25,1,122,2018-04-28,2.68,1,257
1629,1631864,HUGE 314ft BEDROOM IN BARCELONA CENTER! +WIFI,4457781,Sebas,Ciutat Vella,el Raval,41.3761318799,2.17125563851,Private room,60,2,64,2018-05-08,1.43,1,134
1630,1634741,Bed and Breakfast near the Med Sea.,8683433,Elena,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.4019237368,2.20943595433,Private room,162,1,0,,,1,365
1638,1656097,Room in Barcelona centre.,8779742,Diogo,Eixample,l'Antiga Esquerra de l'Eixample,41.389522634,2.15806057938,Private room,30,3,9,2016-09-21,0.27,3,133
1650,1672691,Private individual room,8853433,Elisaveta,Sant Martí,el Besòs i el Maresme,41.4146417466,2.21064186871,Private room,45,2,0,,,1,358
1663,1689975,"habitacion con baño privado,wifi,",8171809,Margot,Les Corts,les Corts,41.3890548645,2.14207840929,Entire home/apt,100,2,2,2017-04-08,0.14,1,226
1700,1749928,Habitación individual piso compartido Barcelona,5171340,Rachel,Eixample,la Sagrada Família,41.4067922672,2.18234424982,Private room,22,2,2,2018-04-26,2.0,3,20
1733,1821064,"Center Barcelona, Sants. Strategic",9534151,Jaume,Sants-Montjuïc,Sants,41.3760624277,2.137252889,Entire home/apt,80,1,49,2018-05-03,1.0,3,124
1751,1839281,Lilac House,10911051,Pool Houses Barcelona,Sants-Montjuïc,la Marina del Prat Vermell,41.3537902846,2.1468462034,Entire home/apt,250,3,33,2018-04-10,0.91,5,278
1754,1839651,"Clean, sunny and cozy room Camp Nou",9547606,Miyya,Les Corts,la Maternitat i Sant Ramon,41.381906271,2.12705977959,Private room,9,1,72,2018-01-13,1.36,9,364
1768,1862971,MODERN FLAT NEAR RAMBLA AND PORT,1837053,Ayal,Ciutat Vella,el Raval,41.3769641075,2.17368902094,Entire home/apt,60,31,46,2016-07-24,0.85,2,274
1779,1884822,"CENTER GRÀCIA 4/6p,wifi,sunny,great",1799818,Laura,Gràcia,la Vila de Gràcia,41.402725724,2.15960653756,Entire home/apt,125,22,155,2017-05-03,2.96,1,65
1827,1957049,Single Room WiFi 15min center,3184663,Laetitia,Sants-Montjuïc,Sants - Badal,41.3721588297,2.12961710248,Private room,25,3,24,2018-05-06,0.49,1,48
1829,1958839,Designer Loft + Private Terrace ,3737066,Eric,Eixample,el Fort Pienc,41.3947489114,2.17759645029,Entire home/apt,160,3,0,,,1,239
1912,2082984,Room in shared flat in the quiet centre of BCN,857741,Rosa,Eixample,el Fort Pienc,41.3924956822,2.18021937292,Private room,21,6,23,2018-04-19,0.64,1,7
1913,2085779,Single Room in Sant Antoni/eixample,9212889,Abdel,Eixample,Sant Antoni,41.3802560532,2.15913152011,Private room,30,2,0,,,2,178
1938,2114842,Apartment in the Gothic Quarter,10469973,A.Roberto,Ciutat Vella,el Barri Gòtic,41.3802989439,2.17813207939,Entire home/apt,40,3,130,2018-04-23,2.45,1,214
1980,2188743,Room in BCN with Kumo (the most friendly cat ever),3021048,Cristian,Sant Andreu,Sant Andreu,41.4369851564,2.18577646685,Private room,14,3,62,2017-12-01,1.32,2,227
2035,2270737,Explore BCN desde uno de los mejores puntos.,6035310,Mar,Eixample,la Nova Esquerra de l'Eixample,41.3808002724,2.1469846506,Private room,32,2,0,,,2,314
2041,2287171,Double room in centric place,5954956,Joan Quim I William Solano,Eixample,la Nova Esquerra de l'Eixample,41.379993111,2.15314596964,Private room,30,2,64,2017-09-22,1.27,5,222
2050,2300222,Rooms near Sagrada Família,7233865,Rafael,Eixample,la Sagrada Família,41.4077837333,2.17698563708,Private room,43,1,0,,,1,365
2055,2306489,"Fabulous apartment, city center :)",10044989,Vincent,Sants-Montjuïc,el Poble Sec,41.3745155435,2.16105841267,Entire home/apt,30,5,139,2018-04-29,2.7,20,194
2087,2341499,Piso modernista luminoso,11959362,Susana,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.4011337784,2.13875251108,Private room,32,2,74,2018-04-29,1.48,1,134
2094,2347062,Great apartment in Barcelona centre,1013855,Alex,Sants-Montjuïc,el Poble Sec,41.373138785,2.16476437294,Entire home/apt,89,4,1,2018-04-30,1.0,7,278
2116,2375996,Eixample close to P. Catalunya,12137501,Jorge,Eixample,Sant Antoni,41.3800162534,2.15675063525,Entire home/apt,125,5,15,2016-09-04,0.33,1,155
2153,2433348, Habitaciones por día ☀️,12438891,Mel,Eixample,la Nova Esquerra de l'Eixample,41.3862546527,2.1528538156,Private room,20,1,40,2016-12-23,1.11,2,140
2162,2445878,"Centro glamuroso Barcelona, muy bien comunicado",12506003,Elena,Eixample,la Dreta de l'Eixample,41.3920196423,2.16189885358,Entire home/apt,350,2,0,,,1,38
2176,2469227,"Habitacion doble, balcon art&dream",6406863,Art And Dreams,Ciutat Vella,el Barri Gòtic,41.3795638534,2.17816603749,Private room,35,2,22,2017-09-30,0.44,1,84
2183,2474932,Triple room with balcony.,5511621,Eduard,Ciutat Vella,el Raval,41.382682198,2.1645735465,Private room,67,4,36,2018-05-10,0.74,3,111
2190,2479912,Rent room for a girl,12686517,Aida,Sants-Montjuïc,Hostafrancs,41.3733613159,2.14305981932,Private room,40,1,1,2015-06-01,0.03,1,365
2200,2495288,Piso acogedor en centro Barcelona,12771952,Dolors,Eixample,la Nova Esquerra de l'Eixample,41.3816677031,2.15036583175,Entire home/apt,90,6,41,2017-09-24,0.84,1,168
2243,2563558,central and bright,4465164,Gabriel,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3876997111,2.17766617106,Entire home/apt,90,1,65,2017-12-06,1.3,1,163
2245,2564598,bonita habitacion sagrada familia,13129634,Martha,Eixample,la Sagrada Família,41.4061742034,2.17435011729,Private room,50,1,0,,,1,365
2247,2567256,Room isolated in a communal flat.,5511621,Eduard,Ciutat Vella,el Raval,41.3809282602,2.16451992401,Private room,70,3,49,2018-05-07,1.35,3,290
2261,2595246,Bed&BCN Gran Vía Suite,13288676,Ferran,Sant Martí,el Clot,41.4053983969,2.18886457146,Entire home/apt,120,1,29,2018-04-21,0.6,8,140
2272,2623120,"Barcelona centro, Les Corts",9534151,Jaume,Les Corts,les Corts,41.3823439233,2.1305691247,Entire home/apt,80,1,41,2017-10-29,0.97,3,170
2282,2639631,HABITACIÓN INDIVIDUAL,13516193,Maria Carmen,Sant Martí,el Parc i la Llacuna del Poblenou,41.3929929006,2.18793431748,Private room,30,2,50,2018-05-08,1.02,3,64
2288,2644406,Beautiful apartment - SAGRADA FAMILIA - free WIFI,12854836,Julia,Gràcia,la Vila de Gràcia,41.4073126972,2.15962411339,Entire home/apt,70,1,103,2018-04-28,8.68,2,216
2293,2657116,Twin room+PRIVATE WC.PlazaEspaña,6019297,Sissi,Sants-Montjuïc,la Font de la Guatlla,41.3721528471,2.14696841297,Private room,35,3,117,2018-05-04,2.38,1,309
2309,2689106,Lovely house in Barcelona,13765138,Diego,Sant Martí,el Camp de l'Arpa del Clot,41.4121665817,2.17929164921,Entire home/apt,124,2,5,2018-05-13,0.1,1,276
2328,2729334,SUPREME BALCONY DOUBLE ROOM,13968035,Monique & Igor,Eixample,Sant Antoni,41.3767217316,2.15669208741,Private room,25,1,236,2018-04-24,4.93,4,55
2335,2736675,Like at home / Como en casa,14002462,Ester,Horta-Guinardó,el Guinardó,41.4169571881,2.16910651217,Private room,55,1,4,2017-06-04,0.32,1,72
2336,2736762,Bright Flat in Gràcia (WiFi & A/C),11420056,Ariadna,Gràcia,la Vila de Gràcia,41.3999896732,2.16244002196,Entire home/apt,70,6,30,2018-03-31,0.61,1,0
2356,2761601,Sunny&airy Double Room with WIFI,14124113,Dandi,Sants-Montjuïc,Sants - Badal,41.3763050675,2.12403489868,Private room,21,2,148,2018-04-29,3.01,2,180
2358,2761917,New Year break in Barcelona,801348,Lidia,Sants-Montjuïc,el Poble Sec,41.3737752189,2.16318271684,Entire home/apt,93,3,14,2017-08-14,0.28,1,259
2368,2776065,Stylish&Sunny Room with Wifi,14124113,Dandi,Sants-Montjuïc,Sants - Badal,41.3757616534,2.12561401805,Private room,21,2,116,2017-10-03,2.38,2,215
2400,2809121,Double room in a cozy centric Atic with terrace,14367654,Dan,Sants-Montjuïc,el Poble Sec,41.3726755388,2.16656350245,Private room,100,5,6,2017-09-12,0.47,2,0
2409,2826910,Artist place:Pintoresque & beautiful topfloor home,14462695,Andres,Ciutat Vella,el Raval,41.3825207033,2.16409429873,Entire home/apt,80,20,24,2017-10-01,0.52,1,198
2414,2841422,"Sunny cozy SingleRoom, WiFi-Gracia",6871904,Bella,Gràcia,la Vila de Gràcia,41.4007079268,2.1612831661,Private room,28,2,12,2016-01-12,0.36,3,102
2417,2844144,"Private Double Room, Ramblas",2560998,Hernán Darío,Eixample,Sant Antoni,41.3825184863,2.16230500272,Private room,25,6,36,2017-11-02,0.77,3,13
2433,2884257,El descanso del viajero,14469428,Victoria,Les Corts,les Corts,41.381869458,2.13380114988,Private room,50,1,1,2015-06-01,0.03,1,365
2435,2884667,"Cheap, Cozy, SingleRoom WIFI-Gracia",6871904,Bella,Gràcia,la Vila de Gràcia,41.400872135,2.16167959693,Private room,28,2,26,2015-10-13,0.55,3,102
2455,2937371,Room for girl for 3 months,6678619,Katja,Nou Barris,el Turó de la Peira,41.4321751541,2.16759160259,Private room,40,1,0,,,2,163
