,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1352,1242257,"Center, Private bath & 20m2 terrace on top floor",6771166,Andi,Ciutat Vella,el Raval,41.3767339839,2.17564286797,Private room,68,2,56,2017-09-16,1.02,1,180
1385,1268048,Cerca de Plaza España y Sants Estació,6902266,Sergi,Les Corts,les Corts,41.3892118401,2.14303935886,Private room,39,4,8,2017-08-15,0.14,1,269
1409,1278717,Economic bedroom in BARCELONA+WIFI,6449748,Jara,Horta-Guinardó,el Guinardó,41.4251751207,2.17482793081,Private room,10,1,3,2016-10-04,0.15,1,340
1444,1307316,Design apartment in barcelona.,7103757,Anica,Eixample,la Dreta de l'Eixample,41.3927600995,2.1681472895,Entire home/apt,99,2,5,2016-08-16,0.09,5,350
1452,1310738,Penthouse with pool and views,6421296,Roger,Les Corts,Pedralbes,41.394772464,2.11400105795,Entire home/apt,375,4,0,,,3,7
1478,1335597,Room in Barcelona center,874609,Montse,Eixample,la Nova Esquerra de l'Eixample,41.3798646361,2.15075089125,Private room,115,1,1,2016-08-31,0.06,2,365
1526,1385008,La Sagrera design pacific 1-1,10223142,David,Sant Andreu,la Sagrera,41.425312177,2.1881370369,Entire home/apt,72,5,21,2017-08-29,0.39,13,5
1539,1396844,Cozy Eixample with terrace,7530225,Manu,Eixample,l'Antiga Esquerra de l'Eixample,41.3847169216,2.15808819476,Entire home/apt,80,1,55,2016-10-31,1.26,1,136
1588,1446076,Room in share apartment GRACIA!!!,7763265,Damian,Gràcia,la Vila de Gràcia,41.4020510612,2.15736617855,Private room,69,2,0,,,2,364
1656,1531051,Apartamento amplio de 4 hab,8166913,Elisenda,Sant Martí,la Verneda i la Pau,41.42388196,2.20325669595,Entire home/apt,85,5,2,2014-07-20,0.04,4,281
1658,1542038,SAGRADA FLIA. IDEAL FAMILIES & MBA'students,5664206,Paola,Eixample,la Sagrada Família,41.4034054064,2.17544169921,Entire home/apt,117,15,9,2016-08-29,0.17,1,250
1660,1549710,ConfortDouble room Balcon Panoramic,3038197,Maria Antonia,Eixample,Sant Antoni,41.3773321732,2.15261997503,Private room,24,1,224,2018-02-05,4.18,6,333
1674,1574104,Apartamento alto  y soleado.,3939725,Paqui,Sants-Montjuïc,la Bordeta,41.3684257565,2.1312913093,Entire home/apt,90,2,53,2017-11-02,1.73,1,354
1675,1577642,near beach-COZY Light (URL HIDDEN)!,3035997,Posit-Ive,Sant Martí,el Poblenou,41.4019304839,2.20186974573,Private room,80,2,8,2016-07-08,0.26,1,46
1686,1586889,Spectacular triple room with balcon,3038197,Maria Antonia,Eixample,Sant Antoni,41.3770007352,2.15240013344,Private room,64,1,212,2018-02-01,4.32,6,311
1687,1587106,Paseo Gracia I,3480461,Valencia Luxury,Eixample,la Dreta de l'Eixample,41.3932403309,2.16536987596,Entire home/apt,220,3,3,2017-04-18,0.07,7,192
1693,1595546,Amazing penthouse with terrace,3480461,Valencia Luxury,Eixample,la Dreta de l'Eixample,41.3907891987,2.16561882644,Entire home/apt,160,1,3,2015-09-16,0.1,7,188
1712,1616281,Like at home but without mum!,3513529,Sergi,Sants-Montjuïc,el Poble Sec,41.3734701838,2.15831186892,Entire home/apt,87,5,47,2018-01-05,0.89,3,258
1741,1674445,Amazing penthouse at Rambla Catalunya,3480461,Valencia Luxury,Eixample,la Dreta de l'Eixample,41.3906218246,2.16517625152,Entire home/apt,150,3,1,2017-05-31,0.12,7,172
1754,1690589,"Charming, and cosy place to stay",5198167,Yvan,Sants-Montjuïc,el Poble Sec,41.373001688,2.16422092849,Entire home/apt,62,4,28,2017-08-29,0.58,1,243
1759,1694030,Nice Apartment in Poblesec (B1611),1013855,Alex,Sants-Montjuïc,el Poble Sec,41.3719630262,2.16372709495,Entire home/apt,102,4,44,2017-09-28,0.94,10,348
1760,1694394,Duplex Apartment in Gracia (B19A4),1013855,Alex,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4087942392,2.16339818906,Entire home/apt,160,4,60,2017-11-04,1.67,10,319
1762,1699529,Quite sunny nest behind Park Güell,4309990,María Isabel,Gràcia,el Coll,41.4164782116,2.14753622612,Private room,25,2,8,2017-04-23,0.15,2,365
1804,1765425,Nice Room very near Sants Station,9277285,Ariadna & Sergi,Sants-Montjuïc,Sants,41.374149884,2.13572378896,Private room,120,1,39,2017-07-03,0.79,1,9
1821,1806348,VILADOMAT 4,5692445,Isabel,Eixample,la Nova Esquerra de l'Eixample,41.3815522595,2.15505041066,Private room,40,2,1,2017-10-11,0.25,7,355
1834,1821184,Cozy and sunny room in Gracia,1688452,Sofia,Gràcia,la Salut,41.4110506546,2.15675591755,Private room,25,1,26,2017-11-23,0.56,1,37
1865,1856999,"Private room, balcony, wifi Ramblas",2560998,Hernán Darío,Eixample,Sant Antoni,41.3814225023,2.16282794585,Private room,35,6,19,2017-05-02,0.44,2,101
1873,1868338,Nice room in the city center,9738988,Vanessa,Ciutat Vella,el Barri Gòtic,41.3828142709,2.1741581077,Private room,35,1,11,2017-09-14,1.76,2,350
1887,1898707,Charming and cosy apartment in Born,3631822,Antonio,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3836784586,2.18394798459,Entire home/apt,85,2,77,2016-01-07,1.54,1,129
1888,1899532,Bright 2 Bedroom Apartment (B0822),1013855,Alex,Eixample,la Sagrada Família,41.4102619824,2.1759444518,Entire home/apt,110,4,50,2018-01-01,1.55,10,341
1927,1938422,Gem in the heart of BCN,10028428,Vi,Eixample,la Dreta de l'Eixample,41.3889565964,2.16956074853,Entire home/apt,200,2,27,2017-09-24,0.56,1,101
1933,1947864,Double Room 5 minutes from beach,10073285,Jordi,Sant Martí,el Poblenou,41.3958035315,2.20248588183,Private room,17,1,1,2016-04-21,0.05,1,365
1936,1954124,NICE ROOM IN THE OLD TOWN,9714883,Roy,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3890659041,2.18100037556,Private room,28,2,13,2015-09-07,0.39,1,364
1953,1996730,The Best of Bcn's Heart,522656,Eduardo,Ciutat Vella,el Barri Gòtic,41.3820854781,2.1765178371,Private room,60,2,54,2018-01-01,1.73,3,15
1956,2003024,LOFT/FLAT  120 Mt GOTHIC AREA 2 BDRMS LARGE SALOON,10314123,Jorge,Ciutat Vella,el Barri Gòtic,41.3837459292,2.17737192715,Entire home/apt,90,31,9,2018-01-26,0.67,1,169
1985,2040320,Amazing Double Room at Bcn's Heart,522656,Eduardo,Ciutat Vella,el Barri Gòtic,41.3815018613,2.17652352133,Private room,60,2,17,2018-01-01,0.6,3,22
2028,2088351,HABITACIÓN PLAZA CATALUÑA,10660117,Isabel,Ciutat Vella,el Raval,41.3801776199,2.17224983246,Private room,22,3,24,2016-09-07,0.63,1,212
2068,2141891,Central and Sunny Apartment!! AMAZING WIEW!!,5515536,Alessandro,Eixample,el Fort Pienc,41.3968251352,2.18388475475,Entire home/apt,240,2,59,2017-05-24,1.29,5,91
2132,2234840,Cozy apartment close to Sagrada Familia (B0821),1013855,Alex,Eixample,la Sagrada Família,41.4097641517,2.17660353562,Entire home/apt,107,4,64,2018-01-18,1.32,10,316
2160,2282925,Nice room with private bathroom citycenter,11659797,Joan,Eixample,la Dreta de l'Eixample,41.3957498,2.17147789529,Private room,30,3,213,2018-01-03,4.48,1,278
2202,2328290,Lovely room near downtown,5954956,Joan Quim I William Solano,Eixample,la Nova Esquerra de l'Eixample,41.3786404452,2.15293684856,Private room,22,2,79,2017-03-02,1.64,4,214
2209,2335181,Apartment in the Downtown   (B234A),1013855,Alex,Ciutat Vella,el Raval,41.377033271,2.16705663524,Entire home/apt,89,3,81,2017-11-05,1.75,10,313
2242,2373224,"Central, 5 min to the Beach/Gothico",4834154,Raphael,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3890580285,2.18474850571,Private room,39,1,2,2015-06-16,0.06,1,365
2261,2401712,Double room in Barcelona center,12274801,Martin,Ciutat Vella,el Raval,41.3760854255,2.17035005428,Private room,48,2,134,2017-10-24,2.79,1,331
2285,2431111,Plaza España - Sants Station,8081102,Hector,Sants-Montjuïc,Hostafrancs,41.375435407,2.14517865452,Private room,50,3,1,2014-06-15,0.02,1,88
2306,2456885,Sunny bedroom & private bathroom :),10044989,Vincent,Ciutat Vella,el Raval,41.3760996393,2.1674448414,Private room,10,5,37,2017-11-02,0.89,20,11
2371,2553479,Gotic Vintage Loft!,13074079,Gc,Ciutat Vella,el Barri Gòtic,41.3804086281,2.17902220239,Entire home/apt,76,3,21,2018-01-11,1.35,1,69
2395,2595767,Sagrada Familia view Apartment,10669137,Kinga,Eixample,la Dreta de l'Eixample,41.4000197722,2.16989938425,Entire home/apt,59,1,69,2017-09-25,1.61,1,1
2404,2612926,P2 - Romantic & Cozy Apartment,10287576,Barcelona Nextdoor,Sarrià-Sant Gervasi,el Putxet i el Farró,41.4015587216,2.14972042517,Entire home/apt,120,3,15,2017-10-16,0.35,44,307
2440,2684928,Single Room in Poble-sec Barcelona,13743577,Nelson,Sants-Montjuïc,el Poble Sec,41.3740754592,2.16020558956,Private room,20,15,12,2016-08-23,0.27,3,365
2464,2728997,Bonita habitacion en piso luminoso!,4207992,Rocio,Eixample,el Fort Pienc,41.3980601539,2.18208198621,Private room,40,1,0,,,1,365
2529,2797941,PERFECTO PARA TUS VACACIONES,14311810,Maria Chiara,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4094006056,2.16095300442,Entire home/apt,70,6,9,2017-09-03,0.21,1,0
2531,2799781,Super Balcony Double Room,13968035,Monique & Igor,Eixample,Sant Antoni,41.3761453376,2.15733872904,Private room,25,1,239,2018-01-07,5.29,4,286
2532,2799884,SUPREME DOUBLE ROOM  II,13968035,Monique & Igor,Eixample,Sant Antoni,41.3751663404,2.15814598492,Private room,23,1,233,2018-01-12,5.25,4,288
2533,2800063,COZY DOUBLE ROOM,13968035,Monique & Igor,Eixample,Sant Antoni,41.3765864165,2.15647992921,Private room,20,1,296,2018-01-17,6.45,4,293
2548,2826583,Anita's Place - Sagrada Familia,14449289,Ana  &  María,Eixample,la Sagrada Família,41.4058983326,2.17018072554,Entire home/apt,105,3,13,2015-08-14,0.28,1,0
2577,2892743,1 or 2 small rooms (2-4 Pax) + Private Bath!,8818248,Coffee&Sugar,Sant Martí,el Clot,41.4117474747,2.18810961449,Private room,35,14,31,2016-04-30,0.84,1,37
2578,2896567,New and quite room business/residential area,1749048,Marc,Les Corts,les Corts,41.3887692973,2.13913606195,Private room,75,3,0,,,1,365
2587,2926484,Flat Sagrada Familia view Free wifi,8250378,Carol,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4049858525,2.17090137512,Private room,350,2,0,,,1,10
2601,2942676,"Nice flat in Sant Antoni, near MWC",10670701,Vanessa,Eixample,Sant Antoni,41.3766613995,2.15859309338,Entire home/apt,150,4,46,2017-06-19,1.22,3,21
2621,2976651,Habitación tranquila y céntrica en pleno centro,15182452,Robert,Sant Martí,el Parc i la Llacuna del Poblenou,41.3921915802,2.18387719471,Private room,29,2,9,2017-06-30,0.72,1,89
2645,3003750,Apartamento junto a la Sag. Familia,13376756,Mariana,Eixample,la Sagrada Família,41.4064367158,2.17652208952,Entire home/apt,55,2,203,2018-01-23,88.26,1,257
2655,3012447,Spacious and double room in Born,4114903,Lucrece,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3897321785,2.17935879242,Private room,40,4,1,2017-01-04,0.08,2,38
2674,3041431,"Nice room, perfect location",5897477,Ruthi,Eixample,Sant Antoni,41.3841086521,2.16154778844,Private room,50,2,133,2017-08-19,2.96,1,71
2703,3092259, Double bed room + private bathroom,15726842,Zulma,Eixample,la Sagrada Família,41.4072810461,2.1795504419,Private room,39,2,19,2017-11-04,0.42,2,0
2704,3093818,Central 180sqm apartment,7492467,Monica,Eixample,la Dreta de l'Eixample,41.3945408379,2.17595073409,Entire home/apt,300,4,0,,,1,0
2721,3107762,1927 - AB Gracia Charm Apartment,4459553,Eva&Jacques,Gràcia,la Vila de Gràcia,41.4032203069,2.15375789252,Entire home/apt,400,2,7,2016-06-03,0.16,150,300
2762,3161536,Finest Prime Flat in Eixample BCN,14216613,Arne,Eixample,la Dreta de l'Eixample,41.3965773765,2.1652977941,Entire home/apt,200,4,126,2017-08-14,3.03,4,365
2798,3208280,Quite Double-Bedroom in BCN centre,16254950,René,Sant Martí,el Parc i la Llacuna del Poblenou,41.390330848,2.18473198566,Private room,60,3,8,2016-05-29,0.19,1,364
2832,3242919,Big room with balcony in Barcelona,7946190,Pablo,Eixample,l'Antiga Esquerra de l'Eixample,41.3853544714,2.16221640623,Private room,50,2,37,2017-11-08,0.98,1,39
2836,3244036,Apartment in the Eixample (B31P1),1013855,Alex,Eixample,la Nova Esquerra de l'Eixample,41.3848300914,2.15311588296,Entire home/apt,90,4,60,2017-11-15,1.4,10,299
2843,3250179,Charming and bright in the center,953719,Maria,Eixample,Sant Antoni,41.3806131475,2.16231119674,Entire home/apt,100,4,2,2016-02-26,0.05,2,16
2875,3295742,Private room in Eixample,14877323,Christian,Eixample,el Fort Pienc,41.3988597373,2.17610294182,Private room,450,1,1,2014-08-26,0.02,1,365
2896,3330794,GREEN ADDICT!! UrbanGarden! Cuzy&Central,5515536,Alessandro,Eixample,la Sagrada Família,41.4027397127,2.18043214927,Private room,80,2,161,2017-11-19,4.59,5,82
2958,3392057,Attic in Poble Sec - Sunny Terrace,4389315,Fabio,Sants-Montjuïc,el Poble Sec,41.3739050971,2.1591177308,Entire home/apt,125,2,2,2016-03-27,0.08,2,0
2998,3454239,Luxurious 2 bedroom apt w/2balconies @Espanya,299462,Enrique,Sants-Montjuïc,la Font de la Guatlla,41.3717471844,2.1477213006,Entire home/apt,220,4,0,,,76,36
3034,3494612,Art apartment Eixample to share,21020280,Be Local,Eixample,l'Antiga Esquerra de l'Eixample,41.3903878818,2.15372322122,Private room,30,2,4,2016-01-03,0.09,5,312
3035,3495408,Apartment near Sagrada Familia,71615,Mireia And Maria,Eixample,la Sagrada Família,41.4024577247,2.17366976597,Entire home/apt,100,3,0,,,30,315
3053,3511731,Private sunny room with WIFI,9310516,Ander,Nou Barris,Vilapicina i la Torre Llobeta,41.4286069217,2.17749583722,Private room,45,1,1,2015-06-01,0.03,1,365
3074,3546336,Beautiful flat in Bcn city center,1703231,Andrea,Ciutat Vella,el Raval,41.3802474056,2.16451150989,Private room,190,3,9,2017-03-03,0.21,1,7
3091,3580149,Amazing flat next to Paseo de Graci,8666718,Ana,Gràcia,la Vila de Gràcia,41.3970356308,2.15640298387,Entire home/apt,60,1,0,,,2,0
3104,3600415,Alquiler de habitaciones Barcelona.,18140002,Oscar,Eixample,Sant Antoni,41.3793302016,2.15567197462,Private room,40,1,0,,,1,365
3113,3619321,Stylish flat with balcony Sagrada Familia(B0842),1013855,Alex,Eixample,la Sagrada Família,41.4094959971,2.17587495877,Entire home/apt,104,4,49,2017-12-10,1.19,10,330
3153,3694621,Precioso Loft duplex en  el borne,7948628,Antonio,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3841453847,2.18020190399,Entire home/apt,185,4,29,2017-09-10,0.68,1,0
3168,3715099,habitación doble cerca de la playa,17423197,Val,Ciutat Vella,el Barri Gòtic,41.3819100963,2.17922677013,Private room,58,1,0,,,1,365
3172,3717736,Sunny room near to the beach,18976620,Svetlana,Sant Martí,el Besòs i el Maresme,41.4140989528,2.21439251317,Private room,25,20,8,2015-08-26,0.19,2,67
3288,3854817,Tranquila céntrica hab. sag.Familia,19884486,Johana,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4023942685,2.16917303599,Private room,40,1,0,,,1,365
3398,4055714,PRECIOSA HABITACIÓN ARC TRIUNF,20982483,Yolanda,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3898260192,2.17962994425,Private room,40,1,4,2016-11-11,0.1,1,365
