,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
190,268651,wide room to rent in down town,135661,Amelia,Ciutat Vella,el Raval,41.3788613205,2.16457986003,Private room,40,3,51,2017-09-01,0.73,1,364
259,352978,Milliways Modern 1BR 209,1435464,Jaume,Sants-Montjuïc,la Marina de Port,41.3611180205,2.12842340428,Entire home/apt,85,4,3,2014-08-25,0.07,20,343
266,363739,small single/double room in Barcelo,1837622,Idoya,Sants-Montjuïc,la Bordeta,41.3696101904,2.13847389314,Private room,40,3,44,2017-07-19,0.74,1,0
277,377246,Apartment privat garden & pool BCN,1896085,Pat,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",41.4321845761,2.10002095059,Entire home/apt,100,3,56,2018-01-05,1.0,1,246
336,462062,CLOSE TO LA FIRA PL ESPAÑA /INCL BRKFAST,16569867,Lola,Eixample,la Nova Esquerra de l'Eixample,41.3797287198,2.1515814589,Private room,33,3,57,2017-07-30,1.37,2,90
408,524729,Sagrada Familia & free SPA up to 6,2579651,José Alejandro,Eixample,la Sagrada Família,41.4024753925,2.17049964093,Entire home/apt,900,1,171,2017-12-30,2.52,7,346
419,535175,double room in gotic city center (2,2310276,Alicia,Ciutat Vella,el Barri Gòtic,41.3816629535,2.17722041941,Private room,35,3,36,2016-10-03,0.53,1,365
423,538057,Tendency Sagrada Familia 1-2,2320210,Leslie,Eixample,la Sagrada Família,41.4027079989,2.1712512803,Entire home/apt,180,3,0,,,47,335
429,546884,Tendency Sagrada Familia 2-1,2320210,Leslie,Eixample,la Sagrada Família,41.4026071939,2.17089596735,Entire home/apt,180,3,0,,,47,330
430,546970,Tendency Sagrada Familia 2-2,2320210,Leslie,Eixample,la Sagrada Família,41.4041758877,2.17246349819,Private room,180,3,0,,,47,335
431,547027,Tendency Sagrada Familia 3-1,2320210,Leslie,Eixample,la Sagrada Família,41.4020141871,2.17220201296,Entire home/apt,180,3,0,,,47,338
432,547170,Tendency Sagrada Familia 3-2,2320210,Leslie,Eixample,la Sagrada Família,41.4032413375,2.17126480782,Entire home/apt,180,3,0,,,47,332
435,549068,Tendency Sagrada Familia 4-1,2320210,Leslie,Eixample,la Sagrada Família,41.4026281646,2.17244539107,Entire home/apt,180,3,0,,,47,340
436,549116,Tendency Sagrada Familia 4-2,2320210,Leslie,Eixample,la Sagrada Família,41.4019800288,2.17239401947,Entire home/apt,180,3,0,,,47,326
437,549168,Tendency Sagrada Familia A1,2320210,Leslie,Eixample,la Sagrada Família,41.4038737719,2.17232217107,Entire home/apt,180,3,0,,,47,360
438,549288,Tendency Sagrada Familia B1,2320210,Leslie,Eixample,la Sagrada Família,41.4037222638,2.17133746801,Entire home/apt,140,32,0,,,47,245
439,551314,Tendency Sagrada Familia P-1,2320210,Leslie,Eixample,la Sagrada Família,41.4033463128,2.17250870339,Entire home/apt,180,3,0,,,47,350
440,551339,Tendency Sagrada Familia P-2,2320210,Leslie,Eixample,la Sagrada Família,41.4032500523,2.17156268686,Entire home/apt,180,3,0,,,47,344
490,586079,Amazing Apartment,1354071,Ogo & Sim,Eixample,la Nova Esquerra de l'Eixample,41.3799600583,2.15167635506,Entire home/apt,158,3,33,2017-03-08,0.5,2,365
491,586082,Cozy Apartment on the Rocafort,1354071,Ogo & Sim,Eixample,la Nova Esquerra de l'Eixample,41.3820509672,2.15225347165,Entire home/apt,150,3,8,2017-05-01,0.45,2,364
492,586548,"HOME WITH HEART, Wood, Sun and Sea!",2891713,Mónica,Ciutat Vella,el Raval,41.3780145555,2.16899538344,Private room,50,32,121,2018-01-01,1.83,1,303
506,599996,Good Offer of Miniloft in Barcelona,2967578,Diogo,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3858750683,2.18058623396,Entire home/apt,35,3,192,2017-12-28,2.89,1,15
513,607655,Atico con terraza  Paseo de Gracia,3011013,Moritz,Eixample,la Dreta de l'Eixample,41.3912715257,2.16823962769,Entire home/apt,74,7,9,2015-09-01,0.14,1,364
527,624427,Nice flat in the center of Barcelon,2690440,Sara,Eixample,Sant Antoni,41.3755272582,2.15485425615,Entire home/apt,100,3,32,2017-10-08,1.15,4,138
613,696301,Fantastic rooms in center of Bcn!,3565553,José Luis,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3885721882,2.17651605992,Private room,32,1,21,2017-06-21,0.32,1,365
633,714400,AMAZING 3 Bedroom Sagrada Familia,2579651,José Alejandro,Eixample,la Sagrada Família,41.4025900554,2.17237911056,Entire home/apt,900,1,22,2017-10-08,0.37,7,362
661,732353,OMG apartment with SPA included,2579651,José Alejandro,Eixample,la Sagrada Família,41.4028343554,2.17156749853,Entire home/apt,900,1,38,2018-01-02,0.67,7,361
675,739407,Apartment 3 rooms near Camp Nou,3867104,Frank,Sants-Montjuïc,Sants - Badal,41.3707662139,2.12346349498,Entire home/apt,95,5,48,2017-09-28,0.76,1,126
690,749328,Room with Private Bathroom,3937856,Marisol,Sants-Montjuïc,Sants - Badal,41.3684208207,2.12462464375,Private room,30,1,17,2017-08-13,0.3,1,329
692,751457,12 meter boat in Barcelona center,3951452,Dani,Sant Martí,la Vila Olímpica del Poblenou,41.386345671,2.19800712505,Entire home/apt,120,3,0,,,3,161
727,773700,"2tnf CHARMING, IDEAL FOR TRAVELERS, LARGE WINDOWS!",3911721,Elizabeth,Sants-Montjuïc,el Poble Sec,41.3719423605,2.16645716083,Entire home/apt,60,1,2,2017-11-18,0.25,14,74
757,800553,11 meter boat in Barcelona center,3951452,Dani,Sant Martí,la Vila Olímpica del Poblenou,41.3874451829,2.19775250171,Entire home/apt,140,3,0,,,3,365
758,800557,15 meter boat in Barcelona center,3951452,Dani,Sant Martí,la Vila Olímpica del Poblenou,41.3879032693,2.19864659991,Entire home/apt,140,3,3,2016-01-05,0.05,3,365
765,806927,Double room with terrace and wifi,2986536,Xavi,Sant Andreu,Sant Andreu,41.4355994079,2.1890388269,Private room,18,2,83,2017-03-12,1.34,1,261
766,806976,nice flat to rent,1607769,Chris,Eixample,l'Antiga Esquerra de l'Eixample,41.3840712762,2.15619358476,Entire home/apt,82,3,26,2017-09-11,0.63,1,80
780,821139,Magic Boat Barcelona! Sleep here!,4309997,Pere,Sant Martí,el Besòs i el Maresme,41.4099618143,2.2292155549,Entire home/apt,100,2,82,2017-09-18,1.45,1,50
785,825618,"Junto   FIRA GRAN VIA, Mobile World Congress",4331939,Paquita,Sants-Montjuïc,la Marina de Port,41.3616667671,2.12901782595,Entire home/apt,100,4,6,2017-08-24,0.23,2,10
787,829293,Cool terrace flat in front of MWC!,4136900,Maria,Sants-Montjuïc,la Bordeta,41.3622689402,2.12880324673,Entire home/apt,98,2,9,2015-09-09,0.19,1,350
792,834857,BARCELONA AMAZING CENTRAL FLAT,3674554,Gabriella,Eixample,la Dreta de l'Eixample,41.391653811,2.16933992349,Private room,60,2,99,2017-11-12,1.66,1,106
795,837685,Great for 6 persons with Terrace,4377726,Susana,Les Corts,Pedralbes,41.3830097606,2.09990763503,Entire home/apt,110,3,59,2018-01-03,1.3,3,146
797,838318,"Nice, quiet and relaxing",4377726,Susana,Les Corts,Pedralbes,41.383821938,2.10230551132,Entire home/apt,105,3,74,2017-11-12,1.21,3,253
874,886418,Apartamento planta baja en Gràcia,4699362,Jordi,Gràcia,la Vila de Gràcia,41.4025077379,2.158209516,Entire home/apt,55,7,30,2017-10-15,0.51,1,207
876,887953,Fabulous Attic in Sagrada Familia,567180,Suite Home,Eixample,la Sagrada Família,41.4063123118,2.17377366048,Entire home/apt,229,3,26,2017-06-18,0.76,11,343
966,949174,Beautiful room in the right center,3942088,Dusai,Ciutat Vella,el Barri Gòtic,41.380728717,2.17692098925,Private room,35,2,20,2016-10-31,0.34,2,357
980,958971,Centric and cozy room!,5218762,Gerard,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4042324559,2.17061655326,Private room,300,15,4,2017-06-30,0.07,1,365
999,971614,PARLAMENT,3952487,LaurentEstel,Eixample,Sant Antoni,41.375841334,2.16276519116,Entire home/apt,79,2,12,2017-10-14,0.44,1,348
1021,981678,nice apartments close to Fira 2,4331939,Paquita,Sants-Montjuïc,la Marina de Port,41.3612679742,2.12871173983,Entire home/apt,95,2,27,2018-01-01,0.53,2,157
1049,1002821,"BIG TERRACE, CIUTADELLA PARK 3-1",1310304,Lluís,Sant Martí,el Parc i la Llacuna del Poblenou,41.3903570685,2.18477391619,Entire home/apt,119,3,39,2017-11-26,0.83,7,340
1066,1011051,"BIG TERRACE, CIUTADELLA PARK 4-2",1310304,Lluís,Sant Martí,el Parc i la Llacuna del Poblenou,41.3918159075,2.18532722012,Entire home/apt,119,3,14,2017-06-20,0.64,7,361
1074,1017961,Diagonal mar Beach Front Penthouse,5602073,Gustavo,Sant Martí,el Besòs i el Maresme,41.4159252399,2.22249007112,Entire home/apt,100,3,88,2018-01-01,1.58,1,162
1134,1072256,Central Spacious COMFY Room _BCN 4U,2938552,Tal,Sants-Montjuïc,el Poble Sec,41.3737991462,2.15589472754,Private room,46,7,35,2017-01-02,0.83,2,0
1144,1081839,Tamarit Standard (2 bedrooms),5949269,Tamarit,Eixample,Sant Antoni,41.3802152755,2.16298289977,Entire home/apt,139,2,1,2018-01-02,1.0,12,67
1145,1082225,Duplex in city center D1,5949269,Tamarit,Eixample,Sant Antoni,41.3791904938,2.16198455193,Entire home/apt,220,2,7,2018-01-01,1.88,12,354
1146,1082234,Tamarit Attic con TERRAZA privada,5949269,Tamarit,Eixample,Sant Antoni,41.3794391194,2.16236813015,Entire home/apt,220,2,2,2017-12-27,1.02,12,53
1204,1126309,Diversité barcelonaise,4175655,Catherine,Eixample,la Dreta de l'Eixample,41.392943454,2.17787762429,Entire home/apt,110,5,18,2017-06-22,0.39,2,254
1244,1165960,Gràcia double room in a sunny flat!,6385708,Carolina & Didac,Gràcia,la Vila de Gràcia,41.4017310601,2.15381011317,Private room,30,5,30,2017-12-06,0.53,1,339
1306,1210446,CENTRAL PORT  RAMBLAS  APARTAMENT,2550405,Diego,Ciutat Vella,el Raval,41.3755218145,2.17139831901,Entire home/apt,100,2,127,2018-01-10,2.26,1,25
1339,1231663,"Private room with balcony, Ramblas*",2560998,Hernán Darío,Eixample,Sant Antoni,41.3808482922,2.16215024484,Private room,36,6,47,2017-11-28,0.84,3,41
1391,1267841,Useful flat in Barcelona,6900901,Ruth,Sants-Montjuïc,Sants - Badal,41.3724916263,2.12356704307,Entire home/apt,75,2,46,2017-10-31,1.02,1,341
1465,1322404,Nice app in Raval District of BCN,7178611,Ana,Ciutat Vella,el Raval,41.378506725,2.16992320135,Entire home/apt,85,2,75,2017-11-03,1.38,2,344
1467,1322489,WIFI&TERRACE!  BARÇA STADIUM APT D,4269183,Alba,Les Corts,la Maternitat i Sant Ramon,41.3769312158,2.12146966972,Entire home/apt,50,2,208,2018-01-10,3.85,9,238
1498,1346199,Duplex Loft near Beach - Groups Offer,6614322,Pierre,Sant Martí,el Parc i la Llacuna del Poblenou,41.397062776,2.19193717871,Entire home/apt,150,1,2,2017-04-23,0.16,3,365
1530,1383944,100m²Loft near Beach - Groups Offer,6614322,Pierre,Sant Martí,el Parc i la Llacuna del Poblenou,41.395415726,2.19155047467,Entire home/apt,150,1,0,,,3,365
1543,1396253,AMAZING ROOM WITH BALCONY,7543951,Karolina,Ciutat Vella,el Barri Gòtic,41.3811828715,2.18002453814,Private room,20,1,51,2018-01-01,1.13,5,10
1557,1406827,Centric Bohemian next Ramblas&Macba,7573380,Croki,Ciutat Vella,el Raval,41.3808380526,2.16457495032,Entire home/apt,39,2,262,2017-12-18,4.84,1,61
1573,1419060,Room -Attic pl España- big terrace&pool,1464146,Ale & Cassio,Sants-Montjuïc,la Font de la Guatlla,41.3735643602,2.14734769009,Private room,39,2,47,2017-09-24,0.87,3,230
1580,1426125,NICE ROOM IN THE OLD CITY CENTER!!!,7543951,Karolina,Ciutat Vella,el Barri Gòtic,41.3827178826,2.17641648923,Private room,20,1,49,2017-10-16,1.08,5,15
1611,1460329,Room in a renewed apartment. Next to metro station,5386133,Marc,Sants-Montjuïc,Sants,41.3753408842,2.13424915895,Private room,15,5,8,2015-09-01,0.18,1,180
1629,1481305,Nice attic-swimming pool Montjuic,1464146,Ale & Cassio,Sants-Montjuïc,el Poble Sec,41.3736483187,2.14912877615,Entire home/apt,75,1,19,2016-01-02,0.36,3,142
1632,1490568,Penthouse ,7970274,Gen,Eixample,la Dreta de l'Eixample,41.3990599308,2.16373619205,Entire home/apt,250,2,0,,,1,365
1637,1491139,Top Floor Studio - Awesome Terrace!,7900549,Max,Ciutat Vella,el Raval,41.3790662641,2.16849382346,Entire home/apt,95,4,120,2018-01-02,2.23,1,295
1667,1533812,FANTASTIC PASSEO DE GRACIA III,2262273,Emilia,Eixample,l'Antiga Esquerra de l'Eixample,41.3894800676,2.16002795495,Entire home/apt,600,3,8,2015-08-25,0.15,3,365
1679,1565255,Loft 100m ² à 1km de la plage,6614322,Pierre,Sant Martí,el Parc i la Llacuna del Poblenou,41.3968464224,2.19055733309,Entire home/apt,150,1,0,,,3,365
1680,1565292,Luxury Barcelona stay with silence and Air Conditi,3459017,Alberto,Ciutat Vella,el Barri Gòtic,41.3819436154,2.17826482944,Private room,24,2,168,2017-10-23,3.17,5,50
1685,1573287,Cozy flat CAMP NOU WiFi & Parking,2901960,Raquel,Les Corts,la Maternitat i Sant Ramon,41.3731814656,2.11687801836,Entire home/apt,49,6,113,2018-01-12,2.19,1,130
1708,1604145,double room in borne,8546697,María,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3874792448,2.17966201617,Private room,28,4,114,2018-01-06,2.74,1,329
1720,1614469,Take a Break-fast private bathroom,8594128,Javier,Eixample,l'Antiga Esquerra de l'Eixample,41.3914472587,2.15541472361,Private room,30,1,66,2018-01-01,2.04,2,350
1728,1631864,HUGE 314ft BEDROOM IN BARCELONA CENTER! +WIFI,4457781,Sebas,Ciutat Vella,el Raval,41.3761318799,2.17125563851,Private room,60,3,58,2017-11-05,1.42,1,10
1729,1634282,Big room /Downtown Barcelona.,8681658,Ximena,Ciutat Vella,el Raval,41.3809982641,2.1702109812,Private room,45,1,208,2018-01-01,4.03,2,316
1767,1695711,PRIVATE ROOM IN BARCELONA EIXAMPLE!,4260395,Fabrizzio'S Petit Barcelona,Eixample,la Dreta de l'Eixample,41.3933108228,2.17096775845,Private room,70,2,0,,,3,365
1768,1698251,Casa Bonita.Best Area//AC/WiFi,3970295,Angie And Jane!,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3838687706,2.18236722888,Entire home/apt,55,7,48,2017-12-24,1.06,3,112
1782,1723422,Unique Bohemian Apartment (3 BR),9007369,Lorenzo,Eixample,la Dreta de l'Eixample,41.39240762,2.16891679364,Entire home/apt,405,32,3,2016-02-26,0.09,19,17
1806,1755167,BARÇA ECONOMIC APARTMENT - ADSL,8964574,Lourdes,Les Corts,la Maternitat i Sant Ramon,41.3747052162,2.11026025579,Entire home/apt,50,3,5,2017-03-21,0.15,5,336
1858,1838068,Studio/Room/independent/private bathroom/Kitchen,4377726,Susana,Les Corts,Pedralbes,41.3846182521,2.10196791967,Entire home/apt,45,3,101,2018-01-04,2.18,3,242
1859,1839281,Lilac House,10911051,Pool Houses Barcelona,Sants-Montjuïc,la Marina del Prat Vermell,41.3537902846,2.1468462034,Entire home/apt,250,3,29,2017-10-25,0.9,5,302
1989,2048782,"Cheap, next to the Picasso Museum.",10469973,A.Roberto,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3843039536,2.17921878365,Entire home/apt,35,4,118,2018-01-12,2.4,2,175
2027,2088441,NEW! WIFI&TERRACE APT.G,4269183,Alba,Les Corts,la Maternitat i Sant Ramon,41.3751791917,2.11862961491,Entire home/apt,40,2,154,2017-11-07,3.25,9,226
2052,2114842,Apartment in the Gothic Quarter,10469973,A.Roberto,Ciutat Vella,el Barri Gòtic,41.3802989439,2.17813207939,Entire home/apt,40,3,114,2017-12-17,2.32,2,166
2080,2166993,Apartamento con vistas al Forum BCN,11057614,Ricky,Sant Martí,el Besòs i el Maresme,41.4159905009,2.22253747984,Entire home/apt,130,3,72,2017-09-19,1.59,1,317
2096,2188743,Room in BCN with Kumo (the most friendly cat ever),3021048,Cristian,Sant Andreu,Sant Andreu,41.4369851564,2.18577646685,Private room,15,1,62,2017-12-01,1.44,2,347
2156,2274362,Boho penthouse with spacious terrace,1754105,Maria,Sants-Montjuïc,Sants,41.3783868746,2.13791629631,Entire home/apt,100,1,0,,,1,364
2161,2287171,Double room in centric place,5954956,Joan Quim I William Solano,Eixample,la Nova Esquerra de l'Eixample,41.379993111,2.15314596964,Private room,30,2,64,2017-09-22,1.38,4,347
2179,2306489,"Fabulous apartment, city center :)",10044989,Vincent,Sants-Montjuïc,el Poble Sec,41.3745155435,2.16105841267,Entire home/apt,30,5,130,2017-12-22,2.73,20,58
2214,2341499,Piso modernista luminoso,11959362,Susana,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.4011337784,2.13875251108,Private room,32,2,72,2018-01-08,1.56,1,208
2282,2428934,Beach Flat in Vila Olimpica-Poblenou,12351563,Pierre,Sant Martí,el Poblenou,41.3952266266,2.199356867,Entire home/apt,139,3,6,2017-08-11,0.14,1,0
2314,2469958,Milliways Modern 1BR 205,1435464,Jaume,Sants-Montjuïc,la Marina de Port,41.3600953635,2.12844503104,Entire home/apt,85,4,1,2014-06-08,0.02,20,357
2325,2487428,Big chambre double Plaza España,7416666,Rocio,Sants-Montjuïc,Hostafrancs,41.3762112229,2.14162738981,Private room,21,7,105,2017-12-03,2.25,2,17
2335,2495397,Attic with amazing views and light!,12772569,Elena,Sarrià-Sant Gervasi,el Putxet i el Farró,41.4026525613,2.14706131388,Entire home/apt,125,7,8,2017-08-13,0.19,1,87
2382,2568864,3 BED PRIVATE ROOM IN CENTRAL BCN,4260395,Fabrizzio'S Petit Barcelona,Eixample,la Dreta de l'Eixample,41.3928946229,2.16986460956,Private room,87,2,0,,,3,365
2422,2644406,Precious and Sunny Apartment - free WIFI,12854836,Julia,Gràcia,la Vila de Gràcia,41.4073126972,2.15962411339,Entire home/apt,70,1,83,2017-12-30,19.3,2,298
2435,2672942,Nice cozy (URL HIDDEN),13685171,Gala,Sants-Montjuïc,la Marina de Port,41.3628792883,2.13447358776,Private room,15,1,97,2018-01-01,2.19,1,209
2476,2738907,Private Room in Barcelona Center,2174933,Maribel,Eixample,Sant Antoni,41.3815677954,2.15950375452,Private room,45,2,70,2017-07-31,1.56,4,184
2488,2747269,ENTIRE APARTMENT! WIFI & TERRACE! F,4269183,Alba,Les Corts,la Maternitat i Sant Ramon,41.3758897808,2.12108612316,Entire home/apt,36,2,151,2018-01-06,3.4,9,261
2506,2770566,Barcelona Center Double Bedroom,2174933,Maribel,Eixample,Sant Antoni,41.3814314407,2.16105019147,Private room,52,2,43,2016-04-08,0.94,4,214
2531,2798212,COZY DOUBLE ROOM II,13968035,Monique & Igor,Eixample,Sant Antoni,41.3760190713,2.15627188236,Private room,20,1,235,2017-12-24,5.31,4,41
2533,2799689,LOVELY BALCONY DOUBLE ROOM,13968035,Monique & Igor,Eixample,Sant Antoni,41.3764525854,2.15787228365,Private room,25,1,209,2017-12-21,4.72,4,30
2548,2824927,Sagrada Familia,14451746,Angela,Eixample,la Sagrada Família,41.406877271,2.17996608457,Private room,30,1,1,2017-06-18,0.14,1,365
2555,2844144,"Private Double Room, Ramblas",2560998,Hernán Darío,Eixample,Sant Antoni,41.3825184863,2.16230500272,Private room,25,6,36,2017-11-02,0.84,3,37
2557,2849918,HABITACION EN COLLBLANC,14574690,Silvia,Les Corts,la Maternitat i Sant Ramon,41.3760703516,2.11831936956,Private room,21,1,75,2018-01-13,1.76,1,225
2585,2910990,Bright 2 bedroom - España 1,14871323,Sito,Sants-Montjuïc,Hostafrancs,41.3749994503,2.14171589946,Entire home/apt,110,3,3,2017-10-19,0.33,11,315
2587,2921256,"Sunny & charming 2 beds, España 2",14871323,Sito,Sants-Montjuïc,Hostafrancs,41.3743978416,2.14226519425,Entire home/apt,110,3,1,2017-08-03,0.18,11,327
2607,2952532,"Clean, comfortable, modern, great location",3513041,Alex,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.3947298294,2.14918381804,Entire home/apt,79,5,12,2017-08-12,0.37,1,4
2613,2961959,PRECIOSO APARTAMENTO EN GOTICO,7543951,Karolina,Ciutat Vella,el Barri Gòtic,41.381153082,2.17781753113,Entire home/apt,250,1,35,2017-07-01,0.78,5,353
2647,3004358,stylish flat in heart of medieval quarter,5020114,Marc,Ciutat Vella,el Barri Gòtic,41.3818619633,2.17480636143,Entire home/apt,120,20,26,2017-08-17,0.67,4,365
2660,3019214,Big Sunny Terrace/Great location,15382791,Patricia,Sants-Montjuïc,el Poble Sec,41.372849384,2.16226076605,Entire home/apt,55,1,121,2017-12-29,2.76,1,302
2661,3019711,Studio 12 square meters(penthouse),15386114,Jordi,Sants-Montjuïc,Sants,41.3735608468,2.13564192546,Entire home/apt,54,32,32,2017-06-09,0.72,1,350
2685,3059180,Design apartment in Born.,4268101,Carles,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.384287747,2.18089103202,Entire home/apt,104,3,157,2017-10-27,3.57,1,0
2733,3111974,Sailboat Apartment Barcelona B36,8848709,Adela Y Pedro,Sant Martí,la Vila Olímpica del Poblenou,41.3859637427,2.199471721,Entire home/apt,175,1,7,2017-03-02,0.17,10,365
2740,3120483,Light apartment near the center BCN,15852448,Ольга,Sants-Montjuïc,Sants - Badal,41.3691458867,2.12573166488,Entire home/apt,80,3,2,2016-08-06,0.1,6,314
2768,3165271,Port Forum lovely wooden boat 2 bikes included!!!,1332589,Jere,Sant Martí,el Besòs i el Maresme,41.4118697557,2.2304277323,Entire home/apt,55,2,130,2017-12-24,2.94,4,119
2783,3184195,Lovely 2 Bdrm near Camp Nou & Metro,15422937,Marta,Les Corts,la Maternitat i Sant Ramon,41.3747005141,2.11420255695,Entire home/apt,120,2,77,2017-11-05,1.78,1,326
2790,3188342,"Best House Best Place ""El Born"". HUTB-013605",16163864,Margarita,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3832392681,2.18262701095,Entire home/apt,175,2,6,2016-06-22,0.14,1,345
2801,3205789,Beautiful sailboat in Barcelona,16243308,José,Sant Martí,el Besòs i el Maresme,41.4138839655,2.22576569816,Entire home/apt,60,2,142,2018-01-02,3.25,1,351
2809,3217502,Barcelona Family Apartment,4441599,Ronaldo,Eixample,la Dreta de l'Eixample,41.4006586172,2.17112587793,Entire home/apt,225,2,26,2017-06-04,0.59,1,351
2815,3225171,"Sunny flat in BCN centre, Born",3272544,Ola,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3889655598,2.17751542526,Entire home/apt,89,3,53,2018-01-02,1.33,1,82
2847,3253182,"2BD flat - Charm & calm, Born",1178974,Myriam,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3864865213,2.18060577723,Entire home/apt,90,31,43,2016-12-11,0.98,1,45
2865,3277794,"NEAR TO ""LA FIRA"" PL ESPAÑA/ INCL. BREAKFAST",16569867,Lola,Eixample,la Nova Esquerra de l'Eixample,41.3784694587,2.15180196487,Private room,41,3,54,2017-08-24,1.29,2,89
2867,3278267,"Boat with AC in Port Forum 2 bikes, WiFi included",1332589,Jere,Sant Martí,el Besòs i el Maresme,41.4136793314,2.23024932767,Entire home/apt,65,2,86,2017-12-10,2.05,4,110
2874,3286363,Luminoso cerca de Camp Nou,15852448,Ольга,Sants-Montjuïc,Sants - Badal,41.3697148067,2.12471143809,Entire home/apt,80,3,3,2017-06-13,0.12,6,314
2889,3309023,Cozy room close to CAMP NOU,15822940,Viktoria,Sants-Montjuïc,Sants - Badal,41.37311904,2.12345948652,Private room,28,3,19,2016-09-21,0.45,2,0
2897,3319851,Between the center and the beach!,20731634,Claudio,Sant Martí,Provençals del Poblenou,41.4139119287,2.20790484614,Entire home/apt,71,2,126,2018-01-13,3.06,1,219
2899,3324548,CCIB Modern Barcelona Appartment,3119775,Tarek,Sant Martí,el Besòs i el Maresme,41.4151046034,2.22088368516,Entire home/apt,120,3,43,2018-01-05,1.23,1,324
2905,3331492,Nice appartment close to the sea!,11391506,Alicia,Ciutat Vella,la Barceloneta,41.3803440928,2.19053975811,Entire home/apt,69,3,27,2017-10-10,0.63,1,81
2970,3393697,COZY ROOM,17095135,M. Joana,Les Corts,la Maternitat i Sant Ramon,41.3828425947,2.12654122939,Private room,55,3,126,2018-01-09,3.4,2,155
2972,3403661,one Room with private bathroom,17165008,Jie,Sant Martí,el Besòs i el Maresme,41.4167862009,2.22330514192,Private room,46,1,68,2018-01-14,1.63,1,82
