,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
186,285362,Loft apartment in the Borne,929663,Phil,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3849823631,2.18031146109,Entire home/apt,125,5,4,2018-03-03,0.05,1,31
188,286120,RIGHT DOWNTOWN BCN!!!!!!,1489052,Jordi,Ciutat Vella,el Raval,41.3819493941,2.16763178612,Entire home/apt,75,4,140,2018-05-11,1.81,1,235
195,299967,Dbl room - Center apartment w/ private terrace,1545691,Mateus And Chloe,Eixample,la Sagrada Família,41.407385892,2.17101613138,Private room,50,4,13,2018-04-25,0.35,2,0
197,304368,1BR apartment in great location!,1566022,Alex,Eixample,l'Antiga Esquerra de l'Eixample,41.3885289383,2.16190569701,Entire home/apt,115,2,17,2018-04-23,0.25,1,357
203,317727,APARTMENT IN CEMTER BARCELONA WI-FI,1630914,Juan Carlos,Eixample,Sant Antoni,41.3765785558,2.15159908272,Entire home/apt,87,3,131,2018-04-23,1.93,1,325
218,338154,Adorable spacious central flat,599247,Siobhain,Ciutat Vella,el Barri Gòtic,41.3864756466,2.17244433144,Entire home/apt,75,7,37,2016-08-15,0.52,1,33
227,346966,Music Palace (Old Town Heart),1759111,Luis,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3872644532,2.17789446658,Entire home/apt,79,3,78,2018-05-09,1.09,1,263
251,380578,Cheap rooms - 5 min. walk to beach!,635764,Darko,Sant Martí,el Besòs i el Maresme,41.411253043,2.21627234571,Private room,19,2,24,2018-04-28,0.32,2,264
261,395050,COLORFUL AND COZY FLAT IN BARCELONAS COOLEST AREA!,1780871,Tanner,Ciutat Vella,el Raval,41.3806872588,2.16859088172,Entire home/apt,45,3,164,2018-05-11,2.21,1,68
266,403749,Comfortable 2room+private bath-well connected,1645470,Dana,Sant Martí,el Clot,41.4131264731,2.18842495587,Private room,35,2,5,2018-04-22,0.07,3,248
269,411779,Bright duplex in front of the parc,2049693,Maria Eugenia,Sant Martí,la Vila Olímpica del Poblenou,41.3918027851,2.18982402606,Entire home/apt,180,5,39,2017-12-11,0.55,1,21
289,443193,Amazing Modernist central flat,2182619,Lau,Ciutat Vella,el Raval,41.3786038396,2.17146920079,Entire home/apt,99,7,49,2018-04-11,0.67,1,16
295,448667,TERRACE GARDEN LOFT IN BCN CENTER,2227668,Iván,Ciutat Vella,el Raval,41.3795927301,2.16498456564,Entire home/apt,62,3,83,2018-04-02,1.15,1,0
297,448907,Luxury loft in Barcelona Golden QT.,2210552,Dônum Concierge,Eixample,la Dreta de l'Eixample,41.3894241828,2.16475700311,Entire home/apt,350,3,17,2017-08-14,0.27,3,365
298,448908,Outstanding in Rambla de Catalunya,2210552,Dônum Concierge,Eixample,la Dreta de l'Eixample,41.3924422765,2.16294418498,Entire home/apt,500,1,4,2018-02-02,0.17,3,365
302,452763,Beautiul flat in Gracia  Nice room ,2105783,Elena,Gràcia,la Vila de Gràcia,41.4047277718,2.15721459722,Private room,13,12,14,2018-03-13,0.2,3,119
313,468912,lovely double bedroom in barcelona,1923383,Kenneth,Gràcia,la Vila de Gràcia,41.396693536,2.15622825853,Private room,35,2,27,2018-05-06,2.35,1,256
333,488835,Nice spacious (30m) exterior room!,2418439,Nuriel,Eixample,l'Antiga Esquerra de l'Eixample,41.388316631,2.16033455582,Private room,30,3,24,2017-10-30,0.91,2,0
375,524806,Beautiful loft In Bcn Borne Area,2637391,Leo,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3893296207,2.17830066671,Entire home/apt,150,3,255,2018-05-03,3.6,1,45
384,534637, LARGE ROOM FLOOR CENTRAL AND QUIET,2627032,Alicia,Gràcia,la Vila de Gràcia,41.4069294071,2.15329760434,Private room,50,3,1,2012-11-07,0.01,1,363
396,548439,Design flat in Barcelona's SOHO,2333736,Lia,Sants-Montjuïc,el Poble Sec,41.3702329604,2.16894024885,Entire home/apt,95,2,123,2018-04-27,1.72,1,278
397,549036,Nice Sunny Double Room/WIFI/Central,2572647,Alex,Eixample,el Fort Pienc,41.3931641924,2.17987856895,Private room,37,3,129,2018-05-04,1.83,2,244
403,558235,Renting small cozy room in Gracia,2745269,David,Gràcia,la Vila de Gràcia,41.4095592719,2.15706086763,Private room,20,2,30,2018-04-06,0.43,1,355
414,564461,private room (50m2) in a shared flat,2754777,Gabriele,Ciutat Vella,el Barri Gòtic,41.3835511786,2.17715693963,Private room,50,5,23,2016-09-19,0.38,1,308
417,566869,!!YOU WILL ALWAYS LOVE THIS PLACE¡¡,2788133,Adriano,Sants-Montjuïc,el Poble Sec,41.3712485724,2.16278429534,Entire home/apt,55,3,219,2018-04-26,3.07,1,124
447,589677,Double room Super bed and sofa  ,2105783,Elena,Gràcia,la Vila de Gràcia,41.405362076,2.15745644655,Private room,23,50,17,2017-11-01,0.3,3,153
448,590032,Chambre centrique/plage Barcelona,2546413,Franck,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3842999573,2.17989498437,Private room,36,1,30,2017-09-07,0.49,1,254
457,599996,Good Offer of Miniloft in Barcelona,2967578,Diogo,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3858750683,2.18058623396,Entire home/apt,50,3,200,2018-04-03,2.84,1,0
465,610246,Appartment in the heart the Bcn,3025859,,Eixample,l'Antiga Esquerra de l'Eixample,41.3862670243,2.15877177749,Entire home/apt,140,3,65,2018-05-07,0.96,1,323
482,633952,Cheap centric sunny Modernist flat,1900247,Luis A.,Sants-Montjuïc,el Poble Sec,41.3742563611,2.16250020408,Entire home/apt,90,4,67,2017-04-17,0.96,3,0
484,634875,Charming floor house in Gracia,2543955,Héctor,Gràcia,la Vila de Gràcia,41.399991337,2.16131266313,Entire home/apt,60,3,45,2018-04-23,0.77,1,316
491,639137,"NICE LOFT FOR 4, NEAR AIRPORT TRAIN STATION",1257705,José Luis,Eixample,la Nova Esquerra de l'Eixample,41.3841977398,2.14341866468,Entire home/apt,90,1,5,2016-10-02,0.09,4,247
499,641646,"Sunny room, Perfect location",689218,Sofía,Ciutat Vella,la Barceloneta,41.379042995,2.18872105245,Private room,47,3,32,2018-05-07,1.36,1,71
500,643498,Cozy and Sunny in perfect location,3217757,Carles,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3832117769,2.18086230367,Entire home/apt,59,2,12,2014-08-18,0.2,1,0
503,644378,Charming stylish loft  - Sagrada familia,3224671,Sascha,Eixample,la Sagrada Família,41.4079856415,2.17030426259,Entire home/apt,60,75,8,2017-12-15,0.17,1,0
521,669799,2 BEDROOMS AND BREAKFAST INTO THE CENTRE  (BORNE),3392163,Luisa,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3847398739,2.17915513639,Private room,150,3,68,2018-01-03,0.98,1,16
530,674461,"ROOM CENTRAL, IDEAL for CITY VISITORS",3424464,Ramon,Sants-Montjuïc,el Poble Sec,41.3747577003,2.16796542272,Private room,22,3,418,2018-04-30,14.96,3,0
534,676555,"Downtown, Bright, Quiet, Heated!",3438882,Anna,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3884164429,2.17691059672,Entire home/apt,60,2,177,2017-03-12,2.6,1,0
537,679117,penthosue by Piccaso Museum,42188,Paola,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3863665589,2.1817885346,Entire home/apt,99,2,32,2018-03-02,0.47,1,243
541,680158,Jardin en el Park Güell,1013687,Imma,Gràcia,la Vila de Gràcia,41.409256651,2.15552830467,Entire home/apt,95,5,7,2018-05-10,0.21,1,327
545,682871,"Brand new, quiet & well connected",3479346,Ewa & Pau,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.3974170154,2.14831181724,Entire home/apt,89,2,231,2018-05-09,3.39,11,278
550,685934,Beautiful room,3498786,Olgus,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3849745355,2.19142428865,Private room,50,1,2,2018-05-13,0.98,1,81
553,688462,COSY ROOM NEXT TO PARQUE GUELL,2979129,Yvy,Gràcia,Vallcarca i els Penitents,41.4114416232,2.14827053983,Private room,16,2,65,2018-05-07,0.94,2,18
573,705446,BARCELONA. WELL LOCATED LOVELY FLAT,2145704,Ivo,Sants-Montjuïc,Sants,41.3829424529,2.13881049392,Entire home/apt,90,2,7,2018-05-10,2.8,1,312
574,709561,"BARCELONA, Wifi ideal ESTUDIANTES",3650989,Javier,Sants-Montjuïc,la Marina de Port,41.3589305193,2.13706827641,Entire home/apt,50,17,3,2016-03-06,0.05,1,236
575,709925,Alquilo habitación en Barcelona tranquila .,3653203,Rosa,Nou Barris,Porta,41.4364017735,2.17505780106,Private room,23,5,3,2018-04-30,0.26,1,100
576,710057,Centric and next to the beach!,3654234,Montse,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3858801804,2.1824701277,Entire home/apt,94,6,40,2018-05-09,0.61,1,179
580,717710,Central Loft Plaza Espanya center,1432835,Angel,Eixample,la Nova Esquerra de l'Eixample,41.3801911101,2.14559027983,Entire home/apt,55,3,48,2018-04-29,0.79,40,170
593,721654,Flat Barcelona CenterGothic Quarter,3039015,Visilva,Ciutat Vella,el Barri Gòtic,41.3804647937,2.17732367662,Entire home/apt,97,3,98,2018-05-01,1.5,1,318
607,732616,Big apartment near Plaza Catalunya,2967830,Mr. Dani P.R.,Ciutat Vella,el Raval,41.3847097587,2.16546371686,Entire home/apt,212,3,33,2018-04-24,0.54,2,250
616,736098,Great Discount! Jacuzzi Apartment,2975554,J And  Mar,Les Corts,les Corts,41.382597942,2.13447775161,Entire home/apt,3000,1,7,2013-01-28,0.1,1,286
617,738278,Downtown Penthouse Panoramic views!,3857753,Antoine,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3840409622,2.17905105825,Entire home/apt,115,3,243,2018-04-28,3.64,1,50
620,740343,Authentic HOME-SHARING experience in Barcelona!,3874266,Peret,Gràcia,la Vila de Gràcia,41.4055666487,2.1553023938,Private room,38,1,119,2017-10-21,1.8,2,293
633,748974,Sunny Modern Flat in City Center!,1440144,Ryan,Ciutat Vella,el Raval,41.3777532658,2.17289699681,Entire home/apt,395,1,1,2013-02-28,0.02,1,365
647,761220,SAGRADA FAMILIA APART WITH TERRACE!,4012887,Pilar,Eixample,la Sagrada Família,41.4029966706,2.17637627327,Entire home/apt,85,3,118,2017-09-22,1.86,1,183
650,763176,"ROOM CENTRIC, PERFECT for CITY VISITORS",3424464,Ramon,Sants-Montjuïc,el Poble Sec,41.3739176124,2.16836769012,Private room,24,4,383,2018-04-28,5.7,3,9
655,767631,Painter's studio in Poble Sec,4048802,Rita,Sants-Montjuïc,el Poble Sec,41.3714316703,2.16434324514,Entire home/apt,50,7,20,2015-12-11,0.35,1,0
656,767709,Relaxing stay in Barcelona,3497225,Ste & And,Gràcia,la Vila de Gràcia,41.4006623686,2.16373125269,Entire home/apt,250,4,13,2015-09-02,0.21,1,0
691,801379,Apartment close Gracia. Confortable,4218056,Ilyalackner76,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4029632905,2.16676952194,Private room,50,3,19,2017-10-12,0.61,1,317
709,820629,Habitación doble para estudiante/trabajadora chica,4309990,María Isabel,Gràcia,el Coll,41.4181218843,2.14771626852,Private room,21,3,1,2016-11-01,0.05,2,298
710,820737,Great apartment in the heart of BCN,2524954,Annie,Ciutat Vella,el Raval,41.3820441728,2.16581443292,Entire home/apt,70,7,10,2018-04-18,0.26,1,264
712,821297,Small nice centric room Plaza España Barcelona,2963741,Dani,Eixample,la Nova Esquerra de l'Eixample,41.3802759579,2.15143688364,Private room,19,3,10,2016-08-14,0.22,1,342
713,821523,Beautiful Sagrada Familia Flat,4313721,Africa,Eixample,la Sagrada Família,41.4044260697,2.17601462649,Entire home/apt,125,2,133,2018-04-22,8.08,1,233
731,840556,Stunning Penthouse 145 sqm Loft,4389772,Manel,Sant Martí,el Parc i la Llacuna del Poblenou,41.3965467367,2.19196581967,Entire home/apt,45,4,32,2018-04-01,0.54,3,77
741,845760,Twin Room near Ramblas,3541314,Yih,Ciutat Vella,el Barri Gòtic,41.3833788304,2.17646514293,Private room,48,3,41,2018-01-03,0.67,1,23
742,846088,single room in renewed flat/central,2572647,Alex,Eixample,el Fort Pienc,41.3927564058,2.17876767785,Private room,27,3,111,2018-04-30,1.73,2,278
756,851800,♥ Apartment in Gracia w cat and terrace ♥,4396451,Pilar,Gràcia,la Vila de Gràcia,41.4075664564,2.15968535504,Entire home/apt,65,10,47,2017-12-21,0.76,1,38
768,858850,ALQUILO APARTAMENTO  ,4495295,Marta,Horta-Guinardó,Sant Genís dels Agudells,41.4277979711,2.13154443277,Entire home/apt,45,7,35,2017-09-20,0.58,1,286
781,865309,Nice Cozy Apartment Valencia St. B,582060,Fernando,Eixample,la Dreta de l'Eixample,41.3972104557,2.16957729395,Entire home/apt,120,3,47,2018-04-15,0.83,23,283
845,920537,"1Br Top Floor Apt, A/C, walking distance to evthg",865887,Tim,Eixample,el Fort Pienc,41.4017445054,2.18312190886,Entire home/apt,169,2,40,2016-10-01,0.64,1,364
852,926617,Barcelona center with terrace,4606578,Stefano & Cris,Eixample,Sant Antoni,41.3815536964,2.16000085225,Entire home/apt,99,3,109,2017-04-26,1.75,1,127
890,947101,Nice and cozy apartment Barcelona,2226430,Delphine,Sants-Montjuïc,la Bordeta,41.3709541796,2.1361925092,Entire home/apt,100,3,1,2017-08-14,0.11,1,0
896,953428,Big Central for family and group,2967830,Mr. Dani P.R.,Eixample,l'Antiga Esquerra de l'Eixample,41.3872205494,2.15785022427,Entire home/apt,270,3,62,2018-04-20,1.01,2,293
911,960051,GREAT SINGLE ROOM IN BARCELONA,5219347,Patricia,Eixample,l'Antiga Esquerra de l'Eixample,41.3871254571,2.16176098383,Private room,25,7,1,2016-07-12,0.04,1,254
927,971985,Céntrica y tranquila,1358031,Lucía,Eixample,la Dreta de l'Eixample,41.3929549037,2.16817352013,Private room,56,1,0,,,1,0
929,972024,4 BED+10 PEOPLE+MODERN+CITY CENTER,5314041,Claudia,Eixample,la Dreta de l'Eixample,41.3859399783,2.1673249443,Entire home/apt,320,4,19,2018-04-28,0.38,6,154
931,975297,Twin room,5314041,Claudia,Eixample,la Dreta de l'Eixample,41.3871409308,2.16581365327,Private room,80,3,22,2017-10-10,0.88,6,168
932,975337,Triple room,5314041,Claudia,Ciutat Vella,el Raval,41.3851025029,2.16456764193,Private room,90,3,25,2018-01-03,0.98,6,173
961,993568,Best BCN Area/2 bedrsWiFi,3970295,Angie And Jane!,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3843958707,2.18211650489,Entire home/apt,65,7,53,2018-04-14,0.86,1,158
962,994500,Lovely flat in the city center !!,5462465,Ruth,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3871569064,2.17652339846,Entire home/apt,100,2,38,2018-04-15,0.62,1,281
969,1000720,Nice Apartment,5501549,Toni,Horta-Guinardó,el Guinardó,41.4183191112,2.17329830326,Private room,30,3,1,2015-08-25,0.03,2,355
974,1003214,Apartment in Eixample - Universitat,5516351,Alberto,Eixample,l'Antiga Esquerra de l'Eixample,41.3875445378,2.16036765959,Entire home/apt,70,4,86,2018-04-24,1.75,1,231
992,1015197,Family Friendly 3 Bedroom!,5274515,Michael,Sants-Montjuïc,Sants,41.380961361,2.13552829897,Entire home/apt,90,5,28,2018-04-03,0.48,1,9
998,1018188,HoUsE of TaLe´S,4046234,Paco,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3834606745,2.18276163818,Entire home/apt,43,2,258,2018-04-22,4.17,1,139
1000,1019931,"Marques de Sentmenat, 84 1º1ª",5614931,Fisa Rentals,Les Corts,les Corts,41.3843591151,2.13970874069,Entire home/apt,130,1,2,2018-03-02,0.46,37,189
1001,1019944,"Marquès de Sentmenat, 84 3º1ª",5614931,Fisa Rentals,Les Corts,les Corts,41.3860004653,2.13983999622,Entire home/apt,130,1,2,2018-05-01,0.49,37,204
1007,1021742,Cool Apartament Barcelona Sants,5624481,Flo,Sants-Montjuïc,Sants - Badal,41.3758551323,2.12814719677,Entire home/apt,60,4,15,2018-05-04,0.26,1,264
1019,1032134,Sagrada Familia 96m2 Barcelona,5679212,David,Eixample,la Sagrada Família,41.4094339834,2.17405819212,Entire home/apt,100,2,5,2014-08-24,0.11,1,195
1036,1044815,Apartamento doble aragó565 A,5751589,Lackanton,Sant Martí,el Camp de l'Arpa del Clot,41.4079051627,2.18452390163,Entire home/apt,55,1,0,,,5,0
1038,1044863,Double apartment - Independencia ABAPART 2,5751589,Lackanton,Sant Martí,el Camp de l'Arpa del Clot,41.4074009738,2.18225155387,Entire home/apt,95,1,5,2018-04-08,0.47,5,339
1039,1044865,Apartamento cuádruple aragó565,5751589,Lackanton,Sant Martí,el Camp de l'Arpa del Clot,41.4084849664,2.18571858247,Entire home/apt,95,1,0,,,5,0
1051,1062043,ENERGY AND WARMY FLAT IN BARCELONA,5846518,Sharon,Sant Martí,la Vila Olímpica del Poblenou,41.3910428072,2.19176750305,Entire home/apt,125,3,50,2018-03-03,1.05,1,333
1071,1078585,Private room in Barcelona Les Corts,5933563,Marcos,Les Corts,les Corts,41.3824385101,2.13286700777,Private room,29,2,16,2015-03-11,0.26,2,361
1073,1080278,Enjoy Nice Flat / Gracia,4040250,Andrea,Gràcia,la Vila de Gràcia,41.4054704813,2.15465313027,Entire home/apt,100,3,1,2016-02-29,0.04,1,133
1090,1097523,AMAZING ATIC NEAR PASEO DE GRACIA WITH WIFI,2736874,María,Eixample,la Nova Esquerra de l'Eixample,41.3787472646,2.15377957553,Entire home/apt,100,1,224,2018-04-15,3.93,3,299
1097,1101883,"Spacious, modern BARCELONA apartment with POOL",5129138,Iris,Sant Martí,la Vila Olímpica del Poblenou,41.3910589631,2.19156000652,Entire home/apt,250,3,0,,,1,271
1101,1103288,Charming 2BR apt with 2 terraces,6059511,Perrine,Gràcia,la Vila de Gràcia,41.4043721062,2.15704166843,Entire home/apt,85,7,2,2016-09-11,0.09,1,0
1157,1156223,Barcelona Loft Story.,678949,Pietro,Sants-Montjuïc,el Poble Sec,41.3747420147,2.16317401739,Entire home/apt,150,3,56,2017-10-09,0.93,1,68
1171,1170082,ART & HOLIDAYS IN THE DISTRICT BORN,1194137,Alessia,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3854224844,2.18083824477,Entire home/apt,110,3,8,2018-04-02,0.47,2,313
1172,1179116,"Basic, All you need, Centric Apartm",197737,Ushma,Ciutat Vella,el Raval,41.3808869619,2.16750015033,Entire home/apt,85,4,41,2018-05-08,0.71,2,261
1173,1181739,VERY CENTRIC & SPACIOUS. Breakfast,3424464,Ramon,Sants-Montjuïc,el Poble Sec,41.3746620046,2.16914467642,Private room,26,4,369,2018-04-22,6.18,3,8
1182,1190491,Apartment near Sagrada Familia,2774073,Juanan,Eixample,la Dreta de l'Eixample,41.3995926888,2.16710495615,Entire home/apt,77,4,118,2018-05-12,2.01,1,215
1218,1206820,Beautiful Area Single Room ,5933563,Marcos,Les Corts,les Corts,41.3866476748,2.12932985859,Private room,25,2,17,2017-09-09,0.28,2,359
1224,1211147,At Born: 2 bedrooms! living&dinning! bath&kitchen!,6335858,Maria,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3846530607,2.18167871652,Entire home/apt,130,6,1,2017-07-11,0.1,1,284
1244,1221718,APARTAMENTO IMPECABLE EN BARCELONA,6660283,Carlos,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.4006865189,2.14324353104,Entire home/apt,100,1,3,2016-10-07,0.14,1,10
1250,1228172,Very luminous and silent sweet room,6698491,Carmen,Eixample,la Nova Esquerra de l'Eixample,41.3818152634,2.15506131981,Entire home/apt,60,2,14,2017-02-12,0.23,2,193
1255,1231663,"Private room with balcony, Ramblas*",2560998,Hernán Darío,Eixample,Sant Antoni,41.3808482922,2.16215024484,Private room,36,6,48,2018-02-28,0.8,3,14
1269,1239636,"Private big room, Ramblas",2560998,Hernán Darío,Eixample,Sant Antoni,41.3822976977,2.16245757891,Private room,20,5,51,2018-04-29,0.89,3,9
1271,1240328,BARCELONA OLD TOWN,5089278,José-Miguel,Ciutat Vella,el Raval,41.3758151468,2.17056304345,Entire home/apt,92,5,21,2018-05-01,0.43,1,181
1272,1240373,*SUMMER IN GRACIA* Come to BARCELONA!!,2567452,Pol Y Anna,Gràcia,la Vila de Gràcia,41.399656482,2.15974994572,Entire home/apt,160,6,1,2017-07-04,0.1,1,78
1279,1244467,House between Park Guell- Bunker Carmel 5 min.,6783114,Fran,Horta-Guinardó,el Carmel,41.4181082308,2.1588846802,Entire home/apt,70,2,198,2018-04-29,3.68,1,303
1299,1261822,"Cozy, Sunny Doublebed, WiFi -Gracia",6871904,Bella,Gràcia,la Vila de Gràcia,41.3991337268,2.16160677978,Private room,38,3,43,2015-10-11,0.72,3,103
1300,1262735,Apt the very centre of El Born 3-1,3994718,Sergi,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3869757893,2.17618469353,Entire home/apt,110,3,158,2018-05-07,2.67,9,305
1303,1265807,AMAZING FLAT + TERRACE / PARK GÜELL,6890539,Roger,Gràcia,la Vila de Gràcia,41.4073412663,2.15338561462,Entire home/apt,120,3,4,2015-08-14,0.11,1,0
1323,1269708,Recently refurbished apt in Gracia,6910914,Daniel,Gràcia,la Vila de Gràcia,41.4018518245,2.16118826439,Entire home/apt,55,3,205,2018-04-28,3.45,1,226
1328,1272961,Lovely room in Barcelona,6928368,Lina,Horta-Guinardó,el Carmel,41.4181062927,2.15677791088,Private room,22,2,102,2017-10-26,1.79,4,194
1329,1273956,Atico con bella terraza Barcelona,6943776,Fernando,Eixample,el Fort Pienc,41.3955693429,2.17868730647,Entire home/apt,120,30,5,2016-08-11,0.14,1,0
1331,1277874,Golden Modernist Apartment,2741652,Rodrigo,Eixample,l'Antiga Esquerra de l'Eixample,41.3875633207,2.15662577643,Entire home/apt,120,3,65,2018-05-07,1.18,2,109
1337,1281798,Big Central & Quiet 3 bedroom flat,6974405,Marcel,Eixample,l'Antiga Esquerra de l'Eixample,41.3885392821,2.16274684351,Entire home/apt,124,2,217,2018-04-30,4.13,1,254
1340,1283190,amazing room best location ever,6981341,Leonardo Miguel,Ciutat Vella,el Raval,41.3840039951,2.1710460127,Private room,47,1,29,2017-10-12,0.49,1,105
1359,1299177,Lovely flat in Borne - Room SALVIA,2603530,Roberta,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3870142323,2.17796182871,Private room,60,2,27,2015-10-21,0.48,2,40
1360,1299276,Central charming confortable room,2603530,Roberta,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3883073298,2.17669897056,Private room,60,2,10,2016-01-04,0.18,2,38
1361,1300520,Design New Loft Close PL.CATALUNYA,5495449,Angeles & Simone,Ciutat Vella,el Raval,41.3855153097,2.16663421686,Entire home/apt,70,1,135,2018-04-21,2.38,1,264
1369,1307332,DOUBLE ROOM 50 EUROS  NIGHT,2608358,Alicia,Eixample,la Sagrada Família,41.4054747026,2.17604406182,Private room,45,3,29,2018-02-26,0.5,3,332
1376,1310707,ROMANTIC CHIC GOTICO CHARM,5543127,Victoria & Agus,Ciutat Vella,el Barri Gòtic,41.3847550291,2.17132418203,Entire home/apt,149,2,230,2018-05-05,4.09,9,167
1378,1311003,Double room in an Art Nouveau Flat-Right Eixample,7125287,Julián,Eixample,la Dreta de l'Eixample,41.3976500582,2.17061273046,Private room,70,2,6,2017-06-01,0.17,1,364
1383,1319869,Double room BARCELONA city centre,2143046,Xu,Eixample,la Dreta de l'Eixample,41.3948638051,2.16767764128,Private room,40,1,1,2013-10-03,0.02,1,132
1385,1320647,Lovely Atico very central El BORN 5,3994718,Sergi,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38730337,2.17840772,Entire home/apt,95,2,35,2018-04-25,0.59,9,105
1386,1322404,Nice app in Raval District of BCN,7178611,Ana,Ciutat Vella,el Raval,41.378506725,2.16992320135,Entire home/apt,85,2,80,2018-04-15,1.38,2,1
1388,1322616,Chic & Cosy Apartment in Barcelona Centre,1243536,Victoria,Eixample,el Fort Pienc,41.3967665553,2.18312621216,Entire home/apt,80,4,17,2018-04-30,0.3,1,10
1390,1323194,piso exterior Barcelona. Centrico,7177774,Halldor Mar,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.3993945004,2.1475515016,Entire home/apt,75,3,16,2017-09-01,0.35,1,272
