,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
108,17267549,SPACIOUS renovated in Sant Antoni area!,25654042,Rocío Gisela,Ciutat Vella,el Raval,41.3788878909,2.16549384838,Entire home/apt,65,2,0,,,1,192
114,17442647,"BCN-RENTALS Old town 5, just 6 minut. from Ramblas",117890550,Sandra,Ciutat Vella,el Raval,41.3782467283,2.1674337217,Entire home/apt,297,6,0,,,3,332
119,16478595,Habitacion Single Exterior,1782585,Bruno,Ciutat Vella,el Raval,41.3838401674,2.16808200194,Private room,25,1,1,2017-01-03,0.48,3,364
122,12101199,Doble/triple bedroom in center city,64881916,Michele,Ciutat Vella,el Raval,41.3813971214,2.16584671064,Private room,40,1,53,2017-03-05,4.89,1,110
127,17516308,central cosy loft,94325073,Jordan,Ciutat Vella,el Raval,41.3784385045,2.16668761092,Entire home/apt,45,3,0,,,1,4
138,17509689,DOBLE ROOM IN RAVAL,118392031,Sara,Ciutat Vella,el Raval,41.3771532327,2.1664833634,Private room,40,1,0,,,2,288
146,11382963,Fantastic double room DOWNTOWN,33835207,María,Ciutat Vella,el Raval,41.3847159765,2.16822440055,Private room,35,3,5,2017-02-07,0.4,1,10
147,17189875,AMAZING RAMBLA FLAT AND TERRACE,115706756,Elsa,Ciutat Vella,el Raval,41.3752042169,2.17628499654,Entire home/apt,300,3,0,,,2,332
148,14793420,RavalHeart: 1 double room + Large living (2 sofás),2930210,Macu,Ciutat Vella,el Raval,41.3800691547,2.1675128218,Entire home/apt,85,4,0,,,1,364
158,17330120,Cozy Private Room in BCN Center,117003014,Carolina & Alberto,Ciutat Vella,el Raval,41.3755628799,2.16865000509,Private room,20,2,1,2017-03-02,1.0,1,144
165,13060882,Amplia Habitacion doble Interior,1782585,Bruno,Ciutat Vella,el Raval,41.3810200065,2.1728699919,Private room,25,1,16,2017-01-17,1.74,3,357
170,17535871,Double Room in perfect location - Walk everywhere!,27340289,Katie,Ciutat Vella,el Raval,41.3808480623,2.17322056642,Private room,79,1,0,,,6,72
186,15262802,Ref1554 AB Paseo de Gracia Pelai,4459553,Jacques,Ciutat Vella,el Raval,41.385043342,2.16666399214,Entire home/apt,250,3,2,2017-02-06,0.88,23,297
199,14741265,PERFECT BEDROOM<<>>CITY CENTER,91059008,Dasha,Ciutat Vella,el Raval,41.379810455,2.16914372232,Private room,38,2,0,,,1,35
207,17323867,Appartement Calme et Confortable Placa Catalunya,91710563,Florian,Ciutat Vella,el Raval,41.3836222873,2.169274748,Entire home/apt,89,1,2,2017-03-01,2.0,2,86
238,17227917,Entire flat in the heart of barcelona,18182380,Imran,Ciutat Vella,el Raval,41.3782118951,2.16679571443,Entire home/apt,100,1,0,,,1,64
255,17516928,Quiet flat in ramblas with terrace,14957011,Aurelien,Ciutat Vella,el Raval,41.38043393,2.17255882716,Entire home/apt,150,1,0,,,1,22
261,14445051,Romantico  loft  ideal parejas,82523486,Daniel,Ciutat Vella,el Raval,41.3780111617,2.17128447357,Entire home/apt,60,2,0,,,1,28
276,7830662,Big room in the center!,30337227,Caterina,Ciutat Vella,el Raval,41.37926116,2.17286567551,Private room,45,2,6,2016-09-14,0.32,10,365
282,12768872,central cosy apartment,22682463,Pierre,Ciutat Vella,el Raval,41.3764601698,2.16831390169,Entire home/apt,30,4,38,2017-02-25,3.75,3,113
294,16923167,!!LUXURY PENTHOUSE IN THE CENTRE!!!,113030427,Carlos,Ciutat Vella,el Raval,41.3831047894,2.16397165823,Entire home/apt,180,2,1,2017-03-03,1.0,3,63
302,17393964,Apartament 5 №3413,29236958,Igor_Churikov_Fb,Ciutat Vella,el Raval,41.3858889031,2.16490913034,Entire home/apt,110,3,0,,,8,365
303,17284066,Cozy flat in the heart of Barcelona,23287577,Manny,Ciutat Vella,el Raval,41.3774310273,2.16942929667,Entire home/apt,200,1,0,,,1,57
307,17383674,GORGEOUS GOTHIC APARTAMENT BCN,1853675,Richard,Ciutat Vella,el Raval,41.3780271243,2.17449953999,Entire home/apt,200,2,0,,,14,25
311,17555602,"Lovely apt. in Heart of BCN, Las Ramblas!",119141202,Monika,Ciutat Vella,el Raval,41.3761416476,2.17457608923,Entire home/apt,80,1,0,,,1,190
313,16755466,Barcelona center,108432914,Ольга,Ciutat Vella,el Raval,41.3847595199,2.16608091843,Entire home/apt,100,4,0,,,4,365
329,17250363,Habitación muy centrica Very centrally room/ RAVAL,116248576,Lorenzo,Ciutat Vella,el Raval,41.3787578453,2.16961565377,Private room,25,1,0,,,1,259
330,4732958,GORGEOUS DESIGN FLAT IN HEART  3A,1853675,Richard,Ciutat Vella,el Raval,41.3810882381,2.16690046585,Entire home/apt,69,1,112,2017-02-10,4.25,14,202
352,17249993,Charming place next to Rambla Cataluña,71796856,Cesar,Ciutat Vella,el Raval,41.3845356967,2.16815664482,Entire home/apt,70,2,0,,,1,41
354,10226586,Relax Central Double Room Raval,4788872,Paola,Ciutat Vella,el Raval,41.3790715067,2.16861008103,Private room,26,1,21,2017-01-02,1.53,1,33
364,17430862,Room in central BCN,9678961,Guillaume,Ciutat Vella,el Raval,41.3813090919,2.16926168487,Private room,35,1,0,,,1,47
378,11983852,Apartamento zona RAMBLAS hasta 6pax,29613208,Francesc,Ciutat Vella,el Raval,41.3751815091,2.1737636416,Entire home/apt,144,1,4,2017-01-02,0.36,3,181
401,12637003,Central Cosy loft,22682463,Pierre,Ciutat Vella,el Raval,41.3807025033,2.16565212741,Entire home/apt,30,4,31,2017-03-02,3.05,3,18
410,17550492,Double room in center of Barcelona,12108719,Alba,Ciutat Vella,el Raval,41.3786778894,2.17092635641,Private room,45,1,0,,,1,174
413,13028368,King size bed on Big Raval Apartment with bikes,979975,Santiago,Ciutat Vella,el Raval,41.377597459,2.16956993264,Private room,40,1,47,2017-02-27,4.91,6,331
416,17486763,Cozy bedroom in the city center,99645067,Archi,Ciutat Vella,el Raval,41.3788992444,2.17360888688,Private room,35,2,0,,,1,81
428,903860,Double room Barcelona center,749224,Dario,Ciutat Vella,el Raval,41.3805267856,2.17270316434,Private room,50,2,2,2016-07-03,0.24,3,364
431,9226891,PECULIAR CHEAP PENTHOUSE 2 TERRACES,10715954,Nico,Ciutat Vella,el Raval,41.3837131512,2.16497980287,Entire home/apt,70,3,14,2016-09-17,1.23,1,66
435,4377105,PENTHOUSE GORGEOUS DESIGN FLAT ,1853675,Richard,Ciutat Vella,el Raval,41.3795627314,2.16504803884,Entire home/apt,59,1,91,2017-02-19,3.39,14,174
438,17418663,Large and bright room in the center of barcelona,25572611,Ariel,Ciutat Vella,el Raval,41.3788912608,2.16683985713,Private room,50,2,2,2017-03-03,2.0,1,90
461,16833347,Cozy & quiet room in a spaciois flat in the center,11247869,Sarah,Ciutat Vella,el Raval,41.3810063683,2.17068626739,Private room,27,4,0,,,1,0
467,1361010,BIG & COZY LOFT IN BCN CENTER,4457781,Sebas,Ciutat Vella,el Raval,41.3761270432,2.17128883126,Entire home/apt,105,3,14,2015-09-28,0.32,2,112
481,1294989,GORGEOUS DESIGN FLAT HEART BCN 1B,1853675,Richard,Ciutat Vella,el Raval,41.3797381254,2.16647863845,Entire home/apt,69,1,243,2017-02-18,5.42,14,193
488,14598540,Modern Loft DBL Room w/ Balcony,39741535,Stuart,Ciutat Vella,el Raval,41.3786751859,2.16693387302,Private room,35,3,0,,,1,65
492,17350868,Chambre calme proche Ramblas,7984818,Augustin,Ciutat Vella,el Raval,41.3802286061,2.16733011691,Private room,100,1,1,2017-03-02,1.0,1,0
493,17227280,Sunny Centrical Apartment,24758058,Jo-Lynn,Ciutat Vella,el Raval,41.3796139064,2.1706819196,Private room,33,1,0,,,2,107
498,10404528,habitacion privada con ventana,35360889,Rafael,Ciutat Vella,el Raval,41.3805694447,2.16522165056,Private room,20,1,1,2016-08-05,0.14,1,364
512,17293416,BRAND NEW LOFT IN THE CENTER.,11987687,Guille,Ciutat Vella,el Raval,41.3782237679,2.1691162189,Entire home/apt,275,1,0,,,2,167
515,5365867,GORGEOUS DESIGN FLAT IN HEART 2A,1853675,Richard,Ciutat Vella,el Raval,41.3807787206,2.1666635028,Entire home/apt,69,1,80,2017-02-16,3.23,14,174
521,17414533,Vistalegre House,117767417,Adri,Ciutat Vella,el Raval,41.3792247294,2.1666105732,Private room,100,1,0,,,2,365
525,15579366,Cozy bedroom near Las Ramblas,100367362,Ugo,Ciutat Vella,el Raval,41.3811771927,2.16894567701,Private room,39,1,0,,,1,170
527,17217709,bonita y comoda habitacion en el piso céntrico,8511821,Kateryna,Ciutat Vella,el Raval,41.3794795914,2.17166361481,Private room,50,1,1,2017-02-20,1.0,2,364
530,14213748,Charming Room in the heart of Raval,60536867,Adele,Ciutat Vella,el Raval,41.3772722377,2.16615560149,Private room,45,1,0,,,1,364
531,17374906,Attic with terrace veryvery central,2387236,Inti,Ciutat Vella,el Raval,41.3839634082,2.17071921503,Entire home/apt,300,1,0,,,1,179
534,3269193,KING SIZE ROOM WITH BATH-FOR 3,3889085,Elisa,Ciutat Vella,el Raval,41.3754436558,2.17286022424,Private room,23,2,95,2017-01-10,2.86,1,3
540,17453211,Cozy and sunny room in Raval Bracelona,90306105,Susana,Ciutat Vella,el Raval,41.3799592326,2.16746243417,Private room,30,2,0,,,1,88
543,11985841,Apartamento con terraza hasta 6pax,29613208,Francesc,Ciutat Vella,el Raval,41.3748645366,2.1736039711,Entire home/apt,135,3,1,2016-05-30,0.11,3,218
558,8447335,Ramblas Port Vell Classic Apartment,4233698,Eugene,Ciutat Vella,el Raval,41.3774341527,2.17611419971,Entire home/apt,120,3,12,2016-09-09,0.74,8,303
574,17083350,CHAMBRE PRIVEE penthouse ramblas,20963894,Fabrizio,Ciutat Vella,el Raval,41.379197839,2.17252503561,Private room,160,3,0,,,2,157
580,9558084,Lovely Private Bedroom&Bath (Suite),28972454,Laura,Ciutat Vella,el Raval,41.3824007735,2.16442616094,Private room,89,3,47,2017-02-20,3.1,3,112
583,17491770,Habitación raval,68905310,Andres Eduardo,Ciutat Vella,el Raval,41.3786193516,2.16591964362,Private room,10,11,0,,,1,163
587,17478028,DOBLE ROOM in RAVAL,118392031,Sara,Ciutat Vella,el Raval,41.3773700567,2.16833576569,Private room,35,1,0,,,2,166
595,7580061,Cozy room close to the Ramblas,25651705,Sara,Ciutat Vella,el Raval,41.3845270715,2.16883981392,Private room,40,1,1,2015-08-12,0.05,1,365
608,9022860,Design Loft,45890337,Miquel,Ciutat Vella,el Raval,41.3760510962,2.16855442825,Entire home/apt,65,1,6,2016-05-29,0.47,1,0
610,2338107,Cute & Central 1 Bedroom Wifi ,4391784,Mel & Michael,Ciutat Vella,el Raval,41.3795338122,2.16473080084,Entire home/apt,88,4,18,2017-02-27,0.52,5,261
642,17539657,Nice and Cozy Flat in the Rambla Barcelona,16989743,Paul,Ciutat Vella,el Raval,41.3819255162,2.17194260589,Entire home/apt,54,1,0,,,1,356
663,10067455,"Warm loft, Barcelona",8791002,Autentik,Ciutat Vella,el Raval,41.3781984799,2.17396529484,Entire home/apt,80,5,4,2016-10-20,0.37,1,212
698,17429033,VISTALEGRE HOUSE 2,117767417,Adri,Ciutat Vella,el Raval,41.378144854,2.1677410669,Private room,100,1,0,,,2,364
709,16028263,Very central Las Ramblas studio,13606878,Lawrence,Ciutat Vella,el Raval,41.3821523679,2.1717019769,Entire home/apt,60,4,5,2017-03-02,5.0,1,23
711,17275967,New place centre wifi,103971699,Monika,Ciutat Vella,el Raval,41.3802346205,2.16448930068,Entire home/apt,141,2,0,,,3,4
718,17338956,BEAUTIFUL APARTMENT FOR MOBILE CONGRESS 2017,3653030,Clara,Ciutat Vella,el Raval,41.3768159815,2.17533163672,Entire home/apt,400,2,1,2017-03-01,1.0,1,146
732,888316,Cute room in a CENTRIC ATTIC with an amazing VIEW!,4710878,Bibiana,Ciutat Vella,el Raval,41.3857272979,2.16469567988,Private room,45,4,77,2017-03-02,1.61,1,44
764,17187128,NEW PASSION APARTMENT NEXT RAMBLAS,115361968,Antonio,Ciutat Vella,el Raval,41.3765701952,2.16779336216,Entire home/apt,109,1,0,,,4,224
768,17531238,Habitación en el centro de Barcelona!!!,64449113,Anio I Laia,Ciutat Vella,el Raval,41.3791496905,2.17110706618,Private room,17,1,0,,,2,349
769,17365460,Wonderful accommodation Barcelona,49894730,Valentina,Ciutat Vella,el Raval,41.3799722033,2.16711741504,Private room,50,2,0,,,4,194
772,16775660,Cozy room near Plaça de Catalunya,9078005,Tanya,Ciutat Vella,el Raval,41.3816737436,2.16524394064,Private room,30,2,1,2017-03-02,1.0,9,85
776,17402920,Cozy and quiet room in the heart of the Old City,117460353,Alvaro,Ciutat Vella,el Raval,41.3755697367,2.16916740976,Private room,190,1,0,,,1,8
778,17206089,Las Ramblas ORCHID Family Apartment,43259405,Anthony & Silvia,Ciutat Vella,el Raval,41.3846941524,2.16584679721,Entire home/apt,160,3,0,,,7,236
791,2769252,Design Loft Huge Terrace CityCentre,14161797,Nicolas,Ciutat Vella,el Raval,41.3802558594,2.1714049385,Entire home/apt,180,3,20,2016-08-19,0.58,1,288
799,6290341,GORGEOUS DESIGN GROUND FLOOR,1853675,Richard,Ciutat Vella,el Raval,41.3796179761,2.16581244023,Entire home/apt,69,1,60,2017-02-08,2.71,14,246
807,16972959,Habitacion con camas simples en moderno piso,979975,Santiago,Ciutat Vella,el Raval,41.3766632913,2.16675578699,Private room,40,2,0,,,6,180
810,16615733,Bright double room very central,55981524,Simona,Ciutat Vella,el Raval,41.3840654412,2.16983857838,Private room,50,1,0,,,1,365
814,17169731,Quiet double room Barcelona downtown,115476933,Tomas,Ciutat Vella,el Raval,41.3796199276,2.1644291981,Private room,23,2,1,2017-03-02,1.0,2,8
816,14255304,Loft cosy Barcelona,22682463,Pierre,Ciutat Vella,el Raval,41.3824089977,2.16647330792,Entire home/apt,30,3,28,2017-03-02,3.93,3,139
817,17466637,"BCN-RENTALS OLD TOWN 3, only 7 minut. from ramblas",117890550,Sandra,Ciutat Vella,el Raval,41.3782464566,2.16668120758,Entire home/apt,130,1,0,,,3,258
822,15172614,Economic Cool Flat in Barcelona Center!,96291350,Carlos,Ciutat Vella,el Raval,41.3783916313,2.16694234407,Entire home/apt,90,1,11,2017-01-23,2.41,1,283
824,10026479,*BRAND NEW FLAT RAMBLAS/BOQUERIA*,10987670,Angie,Ciutat Vella,el Raval,41.3822666748,2.16953499197,Entire home/apt,100,3,51,2017-01-24,3.63,2,147
834,17399082,Private room in Centrical and Modern Loft,117614830,Mar,Ciutat Vella,el Raval,41.3773357868,2.1692077451,Private room,75,1,0,,,1,173
851,4946536,GORGEOUS RUSTIC FLAT HEART BCN E1,1853675,Richard,Ciutat Vella,el Raval,41.3809856251,2.16536135598,Entire home/apt,69,1,81,2017-02-03,3.08,14,232
856,6388192,"Habitacion interior, Ramblas",10273438,Gabriel Y,Ciutat Vella,el Raval,41.3774509675,2.17288867859,Private room,28,3,26,2016-10-22,1.22,1,358
857,16116131,Solarium 2 bedroom +2 bathroom big terrace,104876399,Charmsuites,Ciutat Vella,el Raval,41.3754450353,2.16831248524,Entire home/apt,160,1,0,,,11,274
863,1210446,CENTRAL PORT  RAMBLAS   APARTAMENT,2550405,Diego,Ciutat Vella,el Raval,41.3755218145,2.17139831901,Entire home/apt,200,1,72,2015-12-29,1.58,1,306
868,17266623,Modern and cosy room close to Ramblas,8503800,Ewa,Ciutat Vella,el Raval,41.3803128519,2.17179093365,Private room,28,2,0,,,1,9
872,17529818,Cozy double room in Plz Catalunya.,116980696,Lorenzo & Rebecca,Ciutat Vella,el Raval,41.3851987215,2.17008402731,Private room,18,1,1,2017-03-05,1.0,2,333
881,17398150,Vigas Loft,117343073,Andres,Ciutat Vella,el Raval,41.3793618205,2.16838175982,Entire home/apt,150,1,0,,,1,0
892,748974,Sunny Modern Flat in City Center!,1440144,Ryan,Ciutat Vella,el Raval,41.3777532658,2.17289699681,Entire home/apt,395,1,1,2013-02-28,0.02,1,365
897,17331090,Nice appartement near to La Rambla!,87595182,Sabrina,Ciutat Vella,el Raval,41.3779267407,2.17273780658,Entire home/apt,58,1,2,2017-03-05,2.0,1,291
900,17134438,Loft in barcelona city center,29750554,Olalla,Ciutat Vella,el Raval,41.3787779583,2.16332596881,Entire home/apt,70,2,0,,,2,175
905,17197829,Habitacion doble con terraza privada en el centro,29750554,Olalla,Ciutat Vella,el Raval,41.3821579647,2.16873196935,Private room,57,3,0,,,2,0
906,14379760,"Double Room - CENTER,  Amazing & Peaceful Location",39430002,Ivan,Ciutat Vella,el Raval,41.3805019814,2.16398105387,Private room,75,2,31,2017-03-06,4.58,2,59
910,2322338,Bohemian Loft appartment,11392371,Dina,Ciutat Vella,el Raval,41.3786769632,2.16773104931,Entire home/apt,75,1,2,2015-07-16,0.08,3,4
915,17393910,Colorful 2-room apartment in Raval,4312387,Michael,Ciutat Vella,el Raval,41.3803417046,2.16463544903,Entire home/apt,240,3,0,,,1,83
917,16737968,Piso grande luminoso limpio-centro,111006811,Florence,Ciutat Vella,el Raval,41.3799639679,2.16772912592,Private room,37,1,0,,,1,22
924,16864300,near the University area and Plaza Catalunya,108432914,Ольга,Ciutat Vella,el Raval,41.3841817904,2.16509438046,Entire home/apt,100,3,0,,,4,360
929,17401957,Central small room in the heart of BCN,7351308,Bebeto,Ciutat Vella,el Raval,41.3806273694,2.17116138532,Private room,38,2,1,2017-03-02,1.0,1,85
945,13059366,Habitacion doble con ventanal,1782585,Bruno,Ciutat Vella,el Raval,41.3805617674,2.1727284826,Private room,25,1,12,2017-01-01,1.27,3,346
956,10379696,Cosy Apartment in the Centre,38951835,Juan,Ciutat Vella,el Raval,41.3797634292,2.16575197643,Entire home/apt,60,1,8,2016-10-16,0.64,1,364
976,11354380,Lovely Private Bedroom & Bath,28972454,Laura,Ciutat Vella,el Raval,41.38104467,2.16466448279,Private room,89,3,2,2016-10-05,0.29,3,112
978,15745278,★★★★★ (A5) Exclusive Apartment in BCN city center!,66207138,Brian,Ciutat Vella,el Raval,41.3837027579,2.16466435511,Entire home/apt,150,2,1,2017-03-02,1.0,1,160
993,17384612,Mobile World Congress charming apartment,57731153,JDavid,Ciutat Vella,el Raval,41.3789633654,2.172049363,Entire home/apt,250,3,0,,,1,0
1001,7357231,Main Room in big Raval apartment with bikes,979975,Santiago,Ciutat Vella,el Raval,41.3757234213,2.16942101379,Private room,40,1,51,2017-03-04,5.22,6,328
1020,17447283,"Small, cozy room in the lively heart of Barcelona",11173294,Viky,Ciutat Vella,el Raval,41.3819860768,2.16438088334,Private room,25,1,0,,,1,174
1031,14104085,Nice double room at Liceu !,35858384,Jack,Ciutat Vella,el Raval,41.3775934986,2.17365332882,Private room,23,5,1,2016-08-20,0.15,1,32
1034,17444436,Delux barcelona,118061062,Abo Sarabia,Ciutat Vella,el Raval,41.3840397885,2.16617698381,Entire home/apt,95,2,0,,,1,254
1037,17446997,Cosy double room Barcelona center,12331300,Jerome,Ciutat Vella,el Raval,41.3836671179,2.16459610562,Private room,49,2,1,2017-03-02,1.0,1,174
1045,2567256,Room isolated in a communal flat.,5511621,Eduard,Ciutat Vella,el Raval,41.3809282602,2.16451992401,Private room,60,3,23,2016-09-19,1.06,2,355
1065,12727132,Dali Private Bath with bunk bed and terrace,1333556,Ari+Carmen,Ciutat Vella,el Raval,41.3782327739,2.17459126447,Private room,150,3,3,2017-01-10,0.46,3,305
1073,17379499,Appartement Agréable Plein Centre La Rambla,52905784,Peter,Ciutat Vella,el Raval,41.3767192142,2.17311709253,Entire home/apt,99,1,0,,,4,48
1082,5908996,Private room in the heart of Bcn,4167006,Rosy,Ciutat Vella,el Raval,41.3817963225,2.16680964127,Private room,40,6,35,2016-11-01,1.52,1,302
1083,17443343,Special Room for couples near Raval,101342929,Diego,Ciutat Vella,el Raval,41.3832699361,2.16895470721,Private room,40,1,0,,,2,180
1087,5843257,Nice room in the center!,30337227,Caterina,Ciutat Vella,el Raval,41.3809785392,2.16693996647,Private room,50,2,13,2016-10-11,0.99,10,365
1099,7160334,LAST MIN!!Confortable!!!Las rambles,15644414,Maria,Ciutat Vella,el Raval,41.3821343489,2.17196847962,Entire home/apt,160,2,47,2017-01-29,2.35,3,249
1116,17244870,Loft Raval,23294332,Sebastia,Ciutat Vella,el Raval,41.3783924946,2.16539217386,Entire home/apt,60,2,0,,,1,75
1118,10036884,Room excellent Double bed and balcon BARCELONA,51204563,Christian,Ciutat Vella,el Raval,41.3841421543,2.16891058659,Private room,33,2,59,2016-11-27,4.12,4,74
1129,17505159,Michelangelo 3 beds La Rambla,118645035,Jay,Ciutat Vella,el Raval,41.3818082777,2.17235761443,Private room,188,4,0,,,1,273
1133,17373912,Charming centraly located apartment,42021594,Diego,Ciutat Vella,el Raval,41.3804692862,2.17007272314,Entire home/apt,179,2,0,,,1,13
1138,17440992,"Central double, private bathroom, large terrace",67093816,Ana,Ciutat Vella,el Raval,41.3796382994,2.1726287751,Private room,65,1,0,,,1,63
1142,16324858,Gorgeous Gothic Quarter Charming Apartment,1988318,Jessica,Ciutat Vella,el Raval,41.3782286809,2.16977173637,Entire home/apt,94,2,0,,,1,48
1146,16390221,Centric Apartment (216),24001256,Jordi,Ciutat Vella,el Raval,41.3833264269,2.16502611508,Entire home/apt,350,3,1,2017-03-02,1.0,51,351
1147,5249052,Cozy apparment in the city center,8339002,Inma,Ciutat Vella,el Raval,41.3789408818,2.16884598797,Entire home/apt,75,2,26,2017-03-05,1.28,1,226
1159,12852275,"MODERN, SUNNY EN SUITE WITH TERRACE",12962490,Michal,Ciutat Vella,el Raval,41.381719525,2.16470055115,Private room,59,2,20,2017-03-03,2.0,2,84
1175,12589536,Double bed with balcon in the centre of the city,51204563,Christian,Ciutat Vella,el Raval,41.3846081319,2.16831657437,Private room,28,2,27,2017-02-02,2.63,4,80
1184,11997812,Apartamento para 9 personas,29613208,Francesc,Ciutat Vella,el Raval,41.3751987541,2.17361342448,Entire home/apt,500,1,5,2017-02-04,0.64,3,192
1186,12456479,Centric penthouse & private terrace,67364891,Agustin,Ciutat Vella,el Raval,41.3794847488,2.16811991647,Entire home/apt,80,2,0,,,1,2
1205,17044502,Independent Living room/bedroom,23242095,Ducarlo,Ciutat Vella,el Raval,41.3850223937,2.16644992813,Private room,99,1,2,2017-03-01,2.0,2,358
1206,17175521,Old Town Duplex Loft off Las Ramblas,2639182,Marius,Ciutat Vella,el Raval,41.3792538574,2.16774446839,Private room,39,1,0,,,1,55
1232,6229235,Cosy appartment in central Barcelona,18675151,Paolo,Ciutat Vella,el Raval,41.3790117633,2.16785793098,Entire home/apt,80,3,9,2017-03-03,1.07,1,13
1234,9964583,"Room for two people, two single bed BARCELONA",51204563,Christian,Ciutat Vella,el Raval,41.3845962176,2.16679705397,Private room,27,2,60,2017-02-05,4.23,4,80
1264,17171067,NEW SUNNY APARTMENT NEXT RAMBLAS,115361968,Antonio,Ciutat Vella,el Raval,41.3811780621,2.16399466069,Entire home/apt,99,1,0,,,4,256
1270,15597900,Suite with private Bathroom in city center,4699061,Federica,Ciutat Vella,el Raval,41.3809606244,2.17256729726,Private room,77,1,2,2017-02-27,0.9,1,119
1273,17236173,Black and white room,116103067,Dimitar,Ciutat Vella,el Raval,41.3852505765,2.16956970355,Private room,38,2,0,,,1,60
1278,17433751,"Bcn-rentals is Old town 4 , 6 minutes from Ramblas",117890550,Sandra,Ciutat Vella,el Raval,41.3791331573,2.16882242272,Entire home/apt,185,6,0,,,3,299
1287,17327491,Huge Doble room Plaza España FIRA,4780526,Larissa,Ciutat Vella,el Raval,41.3805551224,2.16452237947,Private room,120,3,0,,,1,0
1311,17260740,"Big Double room with couch, balcony and desk",22184423,Elio,Ciutat Vella,el Raval,41.3762966593,2.17174642208,Private room,33,7,0,,,1,58
1319,17325584,Minimal loft room Bcn,70312448,Татьяна,Ciutat Vella,el Raval,41.3849830847,2.16823392942,Private room,27,1,0,,,3,36
1325,17325418,Quiet single room Barcelona downtown,115476933,Tomas,Ciutat Vella,el Raval,41.3810964429,2.1643103955,Private room,15,3,1,2017-03-02,1.0,2,12
1330,17392421,Great Studio Room Private in the center of BCN,117579261,Mateo,Ciutat Vella,el Raval,41.3827347954,2.16902352626,Private room,60,2,0,,,1,167
1334,17360034,Apartment near las Ramblas,15297749,Amandine,Ciutat Vella,el Raval,41.3852262743,2.16837584946,Entire home/apt,70,2,0,,,1,23
1352,7559551,BONITA Y CÓMODA HABITACIÓN,39623843,Naldo Ney,Ciutat Vella,el Raval,41.3713011768,2.18056477032,Private room,50,4,3,2016-10-25,0.45,4,345
1353,3496307, BIG AND SUNNY ROOM IN CITY CENTER,17603262,Edi,Ciutat Vella,el Raval,41.378372938,2.16802436415,Private room,25,2,2,2017-01-01,0.07,2,6
