,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
48,19982681,Beautiful renovated apartment in the city centre.,42463264,Thom,Ciutat Vella,el Raval,41.3833374841,2.16734795147,Entire home/apt,70,4,6,2017-10-16,2.28,2,2
52,9628366,Homey Raval flat w/ amazing rooftop,22601160,Judith,Ciutat Vella,el Raval,41.3824513391,2.16952109238,Entire home/apt,79,1,30,2017-10-02,1.32,1,363
53,7830662,Big room in the center!,30337227,Carina,Ciutat Vella,el Raval,41.37926116,2.17286567551,Private room,45,2,10,2017-09-11,0.37,4,365
62,3003812,TRIPLE PRIVATE ROOM/BALCONY,6741457,Violet&Yohan,Ciutat Vella,el Raval,41.382378781,2.16540917042,Private room,40,1,220,2017-11-03,5.21,2,254
78,21559583,"HABITACION PRIVADA,1 guest.",144559506,Lou,Ciutat Vella,el Raval,41.3841812453,2.16936299399,Private room,20,1,0,,,5,336
89,21109266,30 Mt to ramblas quiet inside room,152217184,Pau,Ciutat Vella,el Raval,41.3788397191,2.17414806402,Private room,24,3,0,,,5,345
90,19990763,chambre centre Barcelone,141198909,Nicolas,Ciutat Vella,el Raval,41.3774757979,2.17286871571,Private room,25,1,4,2017-08-23,1.11,2,0
91,21748899,"RAVAL COZY FLAT 10 MIN TO RAMBLAS, BEST LOCATION",154952520,David,Ciutat Vella,el Raval,41.3776390821,2.16558746604,Entire home/apt,67,1,0,,,7,361
92,21618342,Cozy room,15999180,Lisa,Ciutat Vella,el Raval,41.3815494536,2.16634931509,Private room,35,1,0,,,1,72
95,20294554,Cosy Apartment Barcelona,136372460,Rose,Ciutat Vella,el Raval,41.3816331766,2.16635789077,Entire home/apt,42,6,3,2017-08-23,0.97,1,0
102,19930323,Room center barcelona,141198909,Nicolas,Ciutat Vella,el Raval,41.3777658293,2.17372119108,Private room,30,1,3,2017-08-31,0.8,2,0
115,18929002,CENTRIC COZY APARTMENT RAMBLAS,15649785,Elisenda,Ciutat Vella,el Raval,41.3804042392,2.16730143008,Entire home/apt,100,3,10,2017-11-06,2.13,1,31
117,18770690,Very Big Double Room in the Heart of Barcelona!,123930441,Elías,Ciutat Vella,el Raval,41.3837491055,2.16985369765,Private room,75,4,10,2017-08-31,1.89,2,251
129,13059366,Habitacion doble con ventanal,1782585,Bruno,Ciutat Vella,el Raval,41.3805617674,2.1727284826,Private room,25,1,20,2017-09-09,1.12,4,347
139,11990775,céntrica habitación,64099499,Zago,Ciutat Vella,el Raval,41.3812715747,2.16511046429,Private room,35,2,47,2017-10-30,2.41,1,358
148,17379499,Appartement Agréable Plein Centre La Rambla,52905784,Peter,Ciutat Vella,el Raval,41.3767192142,2.17311709253,Entire home/apt,93,2,24,2017-10-25,3.24,2,85
150,17360034,Apartment near las Ramblas,15297749,Amandine,Ciutat Vella,el Raval,41.3852262743,2.16837584946,Entire home/apt,70,2,39,2017-11-05,4.38,1,16
172,3446011,Ático en centro de Barcelona,16740623,Angelo,Ciutat Vella,el Raval,41.3832175174,2.17119213901,Entire home/apt,78,2,45,2017-10-22,1.1,1,360
181,16000589,Single room in La Rambla,82801558,Sina,Ciutat Vella,el Raval,41.3816638455,2.17281120216,Private room,30,1,3,2017-07-11,0.34,4,365
183,21516041,GORGEOUS DESIGN FLAT HEART 2B,1853675,Richard,Ciutat Vella,el Raval,41.380192225,2.16573459314,Entire home/apt,49,1,0,,,14,276
190,21324455,Wonderful central room,154286596,Dominik,Ciutat Vella,el Raval,41.3783547173,2.16901799168,Private room,40,1,0,,,1,177
191,21595424,Cozy room in quite apartment,121335648,José,Ciutat Vella,el Raval,41.3854235796,2.16733403329,Private room,45,1,0,,,1,344
192,21592859,Modern and stylish flat in the very center,5960020,Romain,Ciutat Vella,el Raval,41.3785160851,2.17352778632,Entire home/apt,69,7,0,,,1,17
193,21585228,Private Room Downtown Barcelona,156983865,Felipe,Ciutat Vella,el Raval,41.3814532084,2.16538620241,Private room,28,1,0,,,1,78
194,21761366,Apartment at the heart of the city,129458905,Cozy Apartments,Ciutat Vella,el Raval,41.3813895019,2.16777818488,Entire home/apt,60,1,0,,,1,69
195,21759434,Comfortable room in the heart of Barcelona,158528967,Tiago,Ciutat Vella,el Raval,41.3760566546,2.16726554354,Private room,35,1,0,,,1,172
196,21725974,Central Double Bedroom &Free Breakfast (3B),157647274,Yness,Ciutat Vella,el Raval,41.3840367588,2.16515997226,Private room,12,1,0,,,5,39
197,21724935,"Cute room, perfect location in Barcelona's Center*",26004353,Dorota,Ciutat Vella,el Raval,41.3806689088,2.16791433519,Private room,99,1,0,,,3,364
198,21674246,"Terrace Ramblas Catalunya, Barcelona",145691239,Raval,Ciutat Vella,el Raval,41.3779388654,2.17441687105,Entire home/apt,110,2,0,,,1,346
199,21722987,Cómoda habitación doble en el centro de BCN,43711993,Gabriel,Ciutat Vella,el Raval,41.379699294,2.16473343341,Private room,40,1,0,,,1,173
200,21722117,1Room walk to Las Ramblas,158169032,Monica,Ciutat Vella,el Raval,41.3785324769,2.17400695308,Private room,26,1,0,,,2,15
201,21721660,1 Room Renovated apartment 1 min to Las Ramblas,158169032,Monica,Ciutat Vella,el Raval,41.3786089734,2.1742593411,Private room,26,1,0,,,2,15
202,21718975,Big room on La Rambla BCN CENTRE,140359401,Caoimhin,Ciutat Vella,el Raval,41.3836633316,2.17050040383,Private room,25,3,0,,,1,362
203,21713049,Simple and comfy Apartment.,42686705,Carlos,Ciutat Vella,el Raval,41.3824370303,2.16714433608,Entire home/apt,45,4,0,,,3,365
204,21709849,Beautiful apartment hyper city center,26060045,Remy,Ciutat Vella,el Raval,41.3794777648,2.16608538566,Entire home/apt,31,5,0,,,3,47
205,21692259,DOUBLE BEDROOM AT RAVAL,141373199,Joan,Ciutat Vella,el Raval,41.3807521417,2.16627306057,Private room,25,1,0,,,1,17
206,21689214,"MODERN, QUIET FLAT HEART OF BARCELONA",157898250,Alexander,Ciutat Vella,el Raval,41.3789924917,2.1680663041,Private room,72,2,0,,,1,340
207,21633767,Bonito apartamento en Liceu,20880931,Sol,Ciutat Vella,el Raval,41.3791415335,2.17128959403,Entire home/apt,89,1,0,,,1,11
208,21632030,《《BARCELONA CENTER ROOM》》,147902638,Roberto,Ciutat Vella,el Raval,41.3815882701,2.16537948492,Private room,45,1,0,,,2,359
209,21628528,Single room clean and quilt in the cetre of city,93857151,Marine,Ciutat Vella,el Raval,41.3778372075,2.1746844519,Private room,19,1,0,,,1,72
210,21628219,Cosy flat Center barcelona,88520146,Ous,Ciutat Vella,el Raval,41.3794917612,2.16438951267,Entire home/apt,50,3,0,,,1,4
211,21623438,in the heart of Barcelona,134933123,Mary Jean,Ciutat Vella,el Raval,41.380614481,2.16588598067,Private room,27,2,0,,,1,314
213,21607758,Double Room with Private Balcony in city Center,157137687,Ana,Ciutat Vella,el Raval,41.3832724787,2.1650380068,Private room,26,2,0,,,1,323
214,21485625,DESIGN CENTER APARTMENT RAMBLA,152041909,Santiago,Ciutat Vella,el Raval,41.380028532,2.17171062905,Entire home/apt,60,3,1,2017-11-04,1.0,1,3
215,21539709,Cómoda habitación privada en centro de Barcelona,93358795,Bet,Ciutat Vella,el Raval,41.38015896,2.167670012,Private room,16,1,0,,,1,5
216,21538322,Genial habitacion en el centro,156564431,Victor,Ciutat Vella,el Raval,41.3849118763,2.16468755597,Private room,19,1,0,,,1,11
217,21534545,"Ramblas Cataluña Apartment, Barcelona",156524897,Montserrat,Ciutat Vella,el Raval,41.3778883697,2.1741519111,Entire home/apt,95,1,0,,,1,357
218,21532835,ENJOY A BEAUTIFUL PENTHOUSE IN CENTRAL BARCELONA,43405611,Sergio,Ciutat Vella,el Raval,41.3819770258,2.17193835017,Private room,39,1,0,,,1,18
219,21480450,Habitacion grande en Gotico cerca a la Rambla*****,139841245,Evelina,Ciutat Vella,el Raval,41.3804619759,2.16759137652,Private room,63,1,0,,,5,90
220,21470395,PISO 2°1°,155911900,Jordina,Ciutat Vella,el Raval,41.3787795834,2.16658282371,Entire home/apt,85,2,1,2017-10-30,1.0,1,355
221,21469954,Cozy Room in the CENTER of the city,26804177,Jaume,Ciutat Vella,el Raval,41.3832604082,2.16813955359,Private room,39,1,2,2017-10-30,2.0,1,0
222,21464611,"Reina Amalia Apartment,",151637037,Judith,Ciutat Vella,el Raval,41.3782444356,2.16636471473,Entire home/apt,45,1,15,,0.22,17,256
223,21457502,Great price & location in the heart of Barcelona,50002103,Jenny,Ciutat Vella,el Raval,41.3793365589,2.16578353485,Private room,28,2,1,2017-11-07,1.0,1,85
224,21456983,Double room near La Rambla *****,139841245,Evelina,Ciutat Vella,el Raval,41.3790548169,2.16563916591,Private room,43,1,0,,,5,90
225,21456802,Triple room near La Rambla *****,139841245,Evelina,Ciutat Vella,el Raval,41.3790794081,2.16698921254,Private room,70,1,0,,,5,90
226,21455086,Apartamento entero,137553422,Cristi,Ciutat Vella,el Raval,41.3805106525,2.16827819333,Entire home/apt,70,1,0,,,1,89
227,21443897,Room in the Rambla,24739198,Krzysztof,Ciutat Vella,el Raval,41.3798213341,2.17137151576,Private room,20,5,0,,,1,365
228,21436802,Double bedroom w/ private bathroom in Bcn centre,7308577,Silvana&Juana,Ciutat Vella,el Raval,41.3765380923,2.16648367006,Private room,30,2,0,,,1,62
229,21435130,Big Apartment near La Rambla,87736948,Vicente,Ciutat Vella,el Raval,41.378595226,2.17326436024,Entire home/apt,55,5,1,2017-10-28,1.0,1,170
230,21432679,Nice flat in the old city,143060659,Patricia,Ciutat Vella,el Raval,41.379245313,2.16619415503,Entire home/apt,140,3,0,,,2,66
233,21403075,Large doubleroom near to Ramblas!,21632905,Rafael,Ciutat Vella,el Raval,41.3810484977,2.16989561619,Private room,39,2,1,2017-10-26,1.0,4,257
234,21396655,Eurostars Grand Marina Hotel GL,130918434,Марина,Ciutat Vella,el Raval,41.3716652535,2.18210367959,Entire home/apt,295,1,0,,,6,364
235,21381893,Habitación cerca de La Rambla.,146976279,Sebastián,Ciutat Vella,el Raval,41.3818719789,2.16900315421,Shared room,16,1,0,,,1,24
236,21375449,Nice Apartment in La Rambla,154443857,Eldad,Ciutat Vella,el Raval,41.3805826719,2.17289062624,Entire home/apt,99,1,1,2017-10-20,1.0,1,35
237,21374686,BOUTIQUE CENTRAL DUPLEX,8027210,Fuad,Ciutat Vella,el Raval,41.3763702192,2.16845522254,Entire home/apt,105,2,0,,,1,63
238,21373313,Confortable doubleroom near to Ramblas!,21632905,Rafael,Ciutat Vella,el Raval,41.3812016898,2.16831843501,Private room,39,2,0,,,4,259
239,21563159,Cozy studio city center,148037850,Olivier,Ciutat Vella,el Raval,41.3796399871,2.16383024545,Entire home/apt,50,5,0,,,1,68
240,21548190,DoubleRoom 1min to Las Ramblas/Lovely Apartment,156653026,Anton,Ciutat Vella,el Raval,41.3782101647,2.17570395168,Private room,18,1,3,2017-11-12,3.0,2,34
241,21547052,BigDoubleRoom 1min to Las Ramblas/Lovely Apartment,156653026,Anton,Ciutat Vella,el Raval,41.3787898023,2.1752972304,Private room,25,1,3,2017-11-07,3.0,2,34
242,21501147,Spacious Private Bedroom with Balcony Las Ramblas,13027571,Naomi,Ciutat Vella,el Raval,41.3805198284,2.17163561903,Private room,80,1,0,,,1,88
243,21492498,Bright double bedroom near Las Ramblas,96389405,Rebecca,Ciutat Vella,el Raval,41.3789906346,2.17103678274,Private room,21,2,0,,,1,26
255,21417531,RAMBLAS LIGHTFUL FLAT 6PAX 2BDR 2BATHS WIFI,155209492,Pau,Ciutat Vella,el Raval,41.3767884217,2.17337954442,Entire home/apt,80,3,1,2017-10-26,1.0,1,75
256,21677470,"RAVAL HUGE APARTMENT FOR BIG GROUPS, BEST LOCATION",154952520,David,Ciutat Vella,el Raval,41.3786773759,2.16731440947,Entire home/apt,79,1,0,,,7,348
257,21676793,apartamento entero en el centro,157791714,Carla,Ciutat Vella,el Raval,41.3780255714,2.16682457121,Entire home/apt,60,1,0,,,1,337
258,21411052,*** Deluxe CENTRAL apartament *** MOBILE CONGRESS,152464438,Oscar,Ciutat Vella,el Raval,41.3799383091,2.16463848088,Entire home/apt,350,4,0,,,3,162
259,21353031,"Double in City Center, Sunlit & A/C",86278272,John,Ciutat Vella,el Raval,41.3768959164,2.17351738316,Private room,15,25,0,,,1,87
270,21348964,Room central Ramblas,2679170,Ronie,Ciutat Vella,el Raval,41.3797066051,2.17026041739,Private room,50,3,0,,,1,54
271,21343931,Room for two people Centre Barcelona.,125250242,Agustina Doris,Ciutat Vella,el Raval,41.3791428461,2.16483121741,Private room,16,5,0,,,4,364
272,21343337,The central cute apartment in the heart of city,150164588,Leo,Ciutat Vella,el Raval,41.378631412,2.17031685809,Entire home/apt,79,1,0,,,5,90
273,21343153,Habitación en el centro de Barcelona.,125250242,Agustina Doris,Ciutat Vella,el Raval,41.3788867136,2.16547461456,Private room,19,5,2,2017-10-23,2.0,4,356
274,21332264,Special Room for 3 people Bcn.,125250242,Agustina Doris,Ciutat Vella,el Raval,41.3795138795,2.16486487178,Private room,16,6,0,,,4,365
275,21331285,Habitacion doble en la Rambla,153400350,Rogger,Ciutat Vella,el Raval,41.3812346601,2.17296892193,Private room,59,2,0,,,2,90
281,21318282,Nice room (priv.bathroom) 1 min to Las Ramblas,154304290,Sara&Adri,Ciutat Vella,el Raval,41.3786421802,2.17360349984,Private room,22,1,6,2017-11-09,6.0,1,19
282,21306514,Nice apartment next to Las Ramblas,154199163,Carmen,Ciutat Vella,el Raval,41.3805538016,2.17248355925,Entire home/apt,80,2,0,,,1,348
283,21302759,PRIVATE ROOM AT BARCELONA CENTER,154164958,Izabela,Ciutat Vella,el Raval,41.3798130214,2.1684494276,Private room,40,1,2,2017-10-30,2.0,1,53
284,21302015,Habitación con baño privado para 4 personas,42909730,Evelina,Ciutat Vella,el Raval,41.3791995184,2.17266032306,Private room,59,3,1,2017-10-21,1.0,1,30
285,21292485,Brand new flat near Las Ramblas,51879851,Lalla,Ciutat Vella,el Raval,41.377465695,2.17267951313,Entire home/apt,70,1,0,,,1,157
286,21273578,Entire Place to Relax,31480670,Alijandro,Ciutat Vella,el Raval,41.3826412846,2.1638869857,Entire home/apt,75,3,2,2017-10-30,2.0,2,362
287,21275294,My Address Downtown,4985749,Patricia,Ciutat Vella,el Raval,41.3786642467,2.16709639865,Entire home/apt,100,1,0,,,10,364
288,21274820,Tiny Apartment city Center Bcn.,152938167,Edu,Ciutat Vella,el Raval,41.3786739313,2.16551310708,Entire home/apt,55,7,0,,,1,364
289,21274632,Spacious apartment in the heart of El Raval,45622591,Isabella,Ciutat Vella,el Raval,41.3780823596,2.16686970269,Entire home/apt,130,1,0,,,1,0
290,21273705,"Luminous, Fancy Room & Private living / Center Bcn",153887731,Rafael,Ciutat Vella,el Raval,41.3794912547,2.16770968266,Private room,60,2,0,,,1,58
291,21272032,Prívate Room for 3 people near LaRablas and beach,31174143,David,Ciutat Vella,el Raval,41.3767066647,2.17242437851,Private room,38,1,1,2017-10-16,1.0,2,357
295,20724774,Stylish double room in renovated modern apartment,133339125,Remi,Ciutat Vella,el Raval,41.3752044646,2.16810283444,Private room,55,2,2,2017-09-17,0.97,1,159
296,21249685,Room2 in the heart of Barcelona,153604239,Notariat,Ciutat Vella,el Raval,41.3819369901,2.16952590868,Private room,45,1,0,,,2,195
297,21248070,Room1 in the heart of Barcelona,153604239,Notariat,Ciutat Vella,el Raval,41.381756184,2.16871412628,Private room,50,1,0,,,2,154
298,21243174,Penthouse Zone Zen  and Outdoor Spa Ramblas,153549891,Jordi,Ciutat Vella,el Raval,41.3800918385,2.17303460205,Entire home/apt,199,3,5,2017-11-05,5.0,1,340
300,21235722,Studio flat,153342425,Virgil,Ciutat Vella,el Raval,41.3798710669,2.17002908866,Entire home/apt,65,1,1,2017-11-01,1.0,1,90
306,21508669,Ensuite double w/private balcony central BCN,156282300,Rebecca,Ciutat Vella,el Raval,41.378296587,2.17158942048,Private room,30,2,0,,,1,9
310,20454998,cosy apartment barcelona,138183085,Cecile,Ciutat Vella,el Raval,41.3780776365,2.1747588979,Entire home/apt,60,5,1,2017-09-04,0.42,1,0
319,20262026,Room near Las Ramblas,30337227,Carina,Ciutat Vella,el Raval,41.3809242175,2.16996269236,Private room,29,3,4,2017-10-11,1.25,4,338
320,21269212,Bright room in the center of Barcelona***3B,26004353,Dorota,Ciutat Vella,el Raval,41.3816883215,2.16857437177,Private room,105,1,0,,,3,135
321,21263687,Double Cozy Private Bedroom,107019747,Rosa,Ciutat Vella,el Raval,41.3802457993,2.16881364451,Private room,30,1,3,2017-11-04,3.0,1,94
322,21258464,Apartment 3bedroom near La Rambla,153718727,Martin,Ciutat Vella,el Raval,41.3821628665,2.17133527552,Entire home/apt,70,3,0,,,1,37
326,20949848,Light Centrical Flat Plaza Cataluña,3625681,Irene,Ciutat Vella,el Raval,41.3795431801,2.16554314238,Entire home/apt,20,1,1,2017-09-29,0.65,1,31
335,21406453,Habitación en el corazón de Barcelona,154180139,Sérgio,Ciutat Vella,el Raval,41.3760567103,2.16796275382,Private room,23,2,3,2017-11-04,3.0,1,1
336,20755001,Room in light apartment,56073391,Malin,Ciutat Vella,el Raval,41.3762818803,2.17160821659,Private room,45,3,2,2017-10-02,0.97,2,90
338,21202872,Boqueria Market Cozy flat,44583806,Gianluca,Ciutat Vella,el Raval,41.3801712486,2.17186070437,Private room,45,1,3,2017-11-12,3.0,1,363
342,20867269,Single cosy room in the city center,149045273,Antonia,Ciutat Vella,el Raval,41.3796755361,2.16944893998,Private room,14,5,1,2017-10-30,1.0,1,75
345,20858306,Cute room for 3 people in the center of Barcelona,142690750,Lu,Ciutat Vella,el Raval,41.3807586536,2.16790869783,Private room,55,1,0,,,4,365
348,20855574,Cozy room for 4 with private  bathroom and A/C,142690750,Lu,Ciutat Vella,el Raval,41.3802249824,2.16732257932,Private room,65,1,0,,,4,365
350,20852767,Exterior double room with balcony,149656335,Julieta,Ciutat Vella,el Raval,41.3813138517,2.16552236082,Private room,20,2,0,,,1,96
359,20271113,APARTAMENTO Céntrico y Cómodo 3º 1ªB,144298710,Luna,Ciutat Vella,el Raval,41.3801213732,2.16540296384,Entire home/apt,100,2,17,2017-11-05,5.8,3,11
362,20720560,Room in the Heart of Barcelona,103717695,Martin,Ciutat Vella,el Raval,41.3810197863,2.17270246504,Private room,35,2,1,2017-10-07,0.79,1,90
370,20758889,"BIG ROOM, BEST LOCATION",20495973,Christian,Ciutat Vella,el Raval,41.3766883553,2.16776815455,Private room,40,2,0,,,1,189
380,21003166,Ramblas flat  heart,139881701,Gaby,Ciutat Vella,el Raval,41.3799983498,2.16692253736,Entire home/apt,70,1,3,2017-11-05,3.0,1,168
392,20954118,Exterior room in central apartment,119500644,Abraham,Ciutat Vella,el Raval,41.3787443612,2.17074316614,Private room,45,3,0,,,2,365
402,20022693,Nice sunny room in Raval Citycenter Barcelona,142181304,Gerard,Ciutat Vella,el Raval,41.379774887,2.16431770843,Private room,22,2,5,2017-09-28,1.67,1,56
421,19892285,"30m2 aprt in Raval, 5 min walk from the Boqueria",68656317,Edouard,Ciutat Vella,el Raval,41.3779115192,2.16449010476,Entire home/apt,80,4,3,2017-08-20,0.9,1,0
427,19958799,Room in Drassanes,82801558,Sina,Ciutat Vella,el Raval,41.3782102802,2.17529518762,Private room,55,1,0,,,4,364
429,19801234,Nice room for 4 people Room Near La Rambla *****,139841245,Evelina,Ciutat Vella,el Raval,41.3788440509,2.16702547971,Private room,60,1,9,2017-09-09,2.55,5,361
430,19800409,Three People Room near Plaza Catalunya,139841245,Evelina,Ciutat Vella,el Raval,41.380403013,2.16761130554,Private room,83,2,8,2017-09-22,1.94,5,364
435,20085492,LoVeLy room Barcelona city Center,127328773,Andrea,Ciutat Vella,el Raval,41.3842668207,2.16927929187,Private room,50,1,4,2017-10-09,1.85,2,41
436,20084264,Three people Room 1 near La Rambla!!!!! 3B,142690750,Lu,Ciutat Vella,el Raval,41.3803692747,2.16777456348,Private room,85,2,7,2017-09-11,1.98,4,180
445,19666797,Cómoda habitación en el corazón de Barcelona,135016251,Julian,Ciutat Vella,el Raval,41.3781081192,2.17052464394,Private room,59,3,13,2017-10-15,3.07,2,169
452,20207034,Double room in the heart of the city,143924336,Mike,Ciutat Vella,el Raval,41.3782248407,2.17120654936,Private room,48,3,3,2017-08-19,0.96,1,41
453,20191867,NEW DESIGN APARTMENT NEXT LAS RAMBLAS,143770237,Fabian,Ciutat Vella,el Raval,41.3832709263,2.16554947179,Entire home/apt,107,1,14,2017-10-29,4.38,1,161
455,19979830,Spacious apartment City Center 50 meters Rambla,141699827,Francisco,Ciutat Vella,el Raval,41.3791071584,2.16857215987,Entire home/apt,190,3,6,2017-09-25,1.82,1,81
491,20197685,"A quiet apartment with a acourtyard ,near Ramblas",118991340,Anna,Ciutat Vella,el Raval,41.3754162697,2.17388896487,Entire home/apt,120,5,0,,,1,16
493,19503894,Light room in shared apartment,56073391,Malin,Ciutat Vella,el Raval,41.3768036446,2.17116893011,Private room,45,2,8,2017-09-14,1.78,2,87
503,19604216,Cozy room in the heart of Barcelona. Sant Antoni,36486665,Vova,Ciutat Vella,el Raval,41.3794536222,2.16406549974,Private room,25,1,4,2017-09-03,0.98,10,42
509,19157422,Cozy Studio Plaza Catalunya,49699707,Sol & Bruno,Ciutat Vella,el Raval,41.3823098878,2.1697137068,Entire home/apt,99,2,3,2017-09-10,0.61,1,40
514,20147887,Small and Cozy 2BR 5 min to Ramblas,143328145,Oscar,Ciutat Vella,el Raval,41.3787117723,2.16441858484,Entire home/apt,95,4,3,2017-10-06,2.0,1,364
515,20144354,Lovely central apartment,10135140,Levi,Ciutat Vella,el Raval,41.3818207125,2.16484151073,Entire home/apt,58,2,6,2017-11-05,1.91,1,0
554,19285258,Nice Private bedroom centrical location in bcn!!,134740923,Federico,Ciutat Vella,el Raval,41.3804927628,2.16487853334,Private room,45,4,0,,,5,364
555,19285029,Double big room in the center of Barcelona!!,134740923,Federico,Ciutat Vella,el Raval,41.3809482807,2.16489614338,Private room,55,4,5,2017-08-29,1.24,5,365
556,19284616,Private double room in the center of barcelona!!,134740923,Federico,Ciutat Vella,el Raval,41.3820835068,2.16439249654,Private room,45,4,1,2017-08-19,0.34,5,365
557,19283044,Lovely double room in the hear or Barcelona =),134740923,Federico,Ciutat Vella,el Raval,41.3826885161,2.16444346672,Private room,55,4,6,2017-08-27,1.26,5,364
563,18984800,Design flat in BCN center near las Ramblas,128895365,Isabelle,Ciutat Vella,el Raval,41.3778250223,2.17274106673,Entire home/apt,70,1,28,2017-11-05,5.64,2,55
564,18983216,"Nice apartment, perfectly located, up to 8 people",31325463,Mic,Ciutat Vella,el Raval,41.3755273047,2.17512937976,Entire home/apt,212,4,3,2017-10-24,0.58,4,353
568,19279624,Comfortable room in the heart of Barcelona,135016251,Julian,Ciutat Vella,el Raval,41.3779276444,2.17096404731,Private room,23,3,12,2017-10-22,2.69,2,144
577,18577914,Appartement typique barcelonais,128196672,Mr,Ciutat Vella,el Raval,41.3793551746,2.16936634449,Entire home/apt,85,3,5,2017-09-19,0.83,1,360
579,18566167,Design flat in the heart of BCN,128895365,Isabelle,Ciutat Vella,el Raval,41.3755207531,2.1695434808,Entire home/apt,60,1,26,2017-10-26,4.04,2,63
593,18133101,"Centric Apartment in Raval, Barcelona Center",124986017,Mar,Ciutat Vella,el Raval,41.3780245435,2.17268211413,Entire home/apt,80,3,16,2017-10-30,2.64,1,30
619,17873771,"BUGDET DUPLEX FAMILIES AND GROUPS, BEST LOCATION",122330192,Adrián,Ciutat Vella,el Raval,41.3795326857,2.1660792955,Entire home/apt,79,1,8,2017-10-19,1.06,3,323
630,18384135,BRIGHT RoOm IN ThE CiTy CENTER,127328773,Andrea,Ciutat Vella,el Raval,41.385013886,2.16826829418,Private room,45,2,18,2017-09-07,3.35,2,41
631,18683282,Brand new apartment in El Raval,97006510,Patrícia,Ciutat Vella,el Raval,41.3790333141,2.17174396929,Entire home/apt,100,3,7,2017-09-16,1.21,1,0
666,17491852,CENTRAL Suite-Bedroom @ UrbanGarden Penthouse.WIFI,501022,Mariana,Ciutat Vella,el Raval,41.3829488878,2.16590557513,Private room,54,2,3,2017-06-04,0.43,1,329
692,17589385,Nina Room´s Check-in from 1 p.m,119500644,Abraham,Ciutat Vella,el Raval,41.3793419395,2.17063857356,Private room,30,3,26,2017-10-30,3.15,2,75
698,17654255,"Cozy Room in Center, 5 min from Ramblas & port",105539896,Clara & Ricardo,Ciutat Vella,el Raval,41.3760815214,2.17572369783,Private room,25,1,30,2017-10-27,4.04,1,34
699,17651874,ARCHITECT´S Delight downtown BCN Raval,5144517,Fernando,Ciutat Vella,el Raval,41.3759356641,2.17351077738,Entire home/apt,133,3,10,2017-10-03,1.42,2,160
701,17025636,Central double room with bacony,21172743,Dal,Ciutat Vella,el Raval,41.3780090395,2.1672364286,Private room,58,5,6,2017-07-19,0.92,1,365
721,16781511,Amazing Accommodation Barcelona,49894730,Valentina,Ciutat Vella,el Raval,41.3788273592,2.16568086089,Private room,65,3,18,2017-09-18,1.95,4,327
728,16749826,Raval,40364868,Alexandra,Ciutat Vella,el Raval,41.3816126494,2.16644734896,Entire home/apt,150,3,9,2017-08-29,1.05,2,100
